time,open,high,low,close,volume,hour,close_pct_change,SMA,EMA,RSI,MACD,Signal Line,Upper Band,Lower Band,Stochastic,ATR,VWAP
2020-01-07 15:00:00+00:00,1396.34,1403.5,1395.3007,1399.52,281315,15,-0.0010074882816966113,0.0,1372.0556438457143,60.745581464428874,9.474965056545216,9.493619277767314,34.01055607086762,-34.01055607086762,76.9409038238701,4.940099999999981,1379.5745283984008
2020-01-07 16:00:00+00:00,1399.4356,1403.2461,1397.195,1398.11,147489,16,0.00011086395204973343,0.0,1372.9098850311007,62.98276520517894,9.082948057411386,9.41148503369613,30.461487251889157,-30.461487251889157,68.77172653534124,4.982885714285707,1380.024359989285
2020-01-07 17:00:00+00:00,1397.86,1400.1,1397.5,1398.265,89901,17,0.0023600676552728572,0.0,1373.7412002759825,68.01452384882035,8.68466752467225,9.266121531891354,25.69974880436649,-25.69974880436649,69.66975666280474,4.810385714285709,1380.2902572641433
2020-01-07 18:00:00+00:00,1398.38,1401.65,1397.74,1401.565,133596,18,-0.0020851690788512567,0.0,1374.6534560046387,71.51832460732986,8.536901665407413,9.120277558594566,21.223156282383798,-21.223156282383798,88.7891077636156,4.664671428571426,1380.7413436648549
2020-01-07 19:00:00+00:00,1401.29,1401.29,1397.7,1398.6425,115651,19,-0.0022110725221062832,0.0,1375.4399820372735,62.97701405936151,8.09071016124949,8.914364079125551,11.616939447890935,-11.616939447890935,65.62278839348879,4.639314285714282,1381.063994872068
2020-01-07 20:00:00+00:00,1399.0,1399.48,1394.005,1395.55,223871,20,-0.001662427000107436,0.0,1376.0993268885104,46.779719081877175,7.402232941054308,8.611937851511303,8.883216670196132,-8.883216670196132,33.44495604855515,4.411099999999984,1381.5523717684264
2020-01-07 21:00:00+00:00,1395.11,1395.11,1392.5,1393.23,324696,21,0.0013493823704628927,0.0,1376.660988302002,42.64375200770974,6.593400555533435,8.20823039231573,8.81059324182025,-8.81059324182025,14.022603599832259,4.2718142857142665,1382.096758109875
2020-01-07 22:00:00+00:00,1395.11,1395.11,1395.11,1395.11,13278,22,-0.010830687185956589,0.0,1377.2658739314445,45.91033020296873,6.034533010688847,7.7734909159903545,8.309488120758095,-8.309488120758095,29.761406446210593,4.205385714285691,1382.1215190234198
2020-01-07 23:00:00+00:00,1387.13,1387.13,1378.81,1380.0,1104,23,-0.0037391304347826892,0.0,1377.355517409102,32.72511336644351,4.322548090817008,7.083302350955686,10.367963596811519,-10.367963596811519,4.8197650870799995,5.240385714285692,1382.121183443629
2020-01-08 00:00:00+00:00,1374.88,1376.12,1369.33,1374.84,3133,0,0.011099473393267667,0.0,1377.2730414284756,26.591873862947168,2.52036562549506,6.170715005863561,13.540053979818067,-13.540053979818067,16.125256072578225,5.859671428571411,1382.1179164577584
2020-01-08 09:00:00+00:00,1390.1,1390.1,1390.1,1390.1,420,9,0.0017984317674988315,0.0,1377.693597447214,40.903173311635435,2.296999128442394,5.395971830379327,13.525234726538628,-13.525234726538628,60.784313725490016,6.703957142857121,1382.1183965495998
2020-01-08 10:00:00+00:00,1392.2,1392.6,1392.2,1392.6,301,10,0.0025204653166739366,0.0,1378.1823319571413,43.017417228934505,2.295250458347482,4.775827555972959,13.538075202828493,-13.538075202828493,68.10067310506273,6.858957142857126,1382.1188483371586
2020-01-08 11:00:00+00:00,1396.04,1396.11,1396.04,1396.11,372,11,-0.0007950662913379647,0.0,1378.7701243519891,50.74663603544458,2.547723717294957,4.3302067882373585,13.486761196293969,-13.486761196293969,78.37284167398278,6.655385714285704,1382.1195936066047
2020-01-08 12:00:00+00:00,1396.05,1396.05,1393.37,1395.0,1894,12,-0.0014336917562723928,0.0,1379.3022514224156,49.042239685658096,2.6279495045923795,3.9897553315083627,13.421019283887947,-13.421019283887947,75.12437810945279,6.143599999999992,1382.123085883625
2020-01-08 13:00:00+00:00,1391.43,1398.59,1391.43,1393.0,30765,13,0.005075376884422056,0.0,1379.751357933156,44.542106144316115,2.5013121641036378,3.6920666980274177,13.433466483986429,-13.433466483986429,69.78986381099233,6.069364285714268,1382.1707787355022
2020-01-08 14:00:00+00:00,1393.0,1403.9,1392.63,1400.07,238438,14,-0.0020810388052024953,0.0,1380.417542918954,51.498700107050034,2.937578496608239,3.5411690577435824,13.572039453754956,-13.572039453754956,88.92102979461922,6.442142857142828,1382.759062329269
2020-01-08 15:00:00+00:00,1399.78,1402.0914,1394.4201,1397.1564,208997,15,0.008572125497188443,1377.6313033333333,1380.9663579052178,49.18663039299411,3.0134819936233725,3.4356316449195408,1390.9105433920417,1364.352063274625,80.49291293028642,6.804378571428548,1383.1622107156131
2020-01-08 16:00:00+00:00,1397.225,1411.785,1395.58,1409.133,227040,16,0.00048043726177726676,1378.6001866666666,1381.8898543673417,54.92546716442002,3.9940071608732524,3.5473067481102833,1393.0987585072585,1364.1016148260746,93.75338593805196,7.682592857142838,1383.928894623559
2020-01-08 17:00:00+00:00,1409.035,1411.705,1407.735,1409.81,171542,17,-0.0015924131620572712,1379.5811866666668,1382.8052689782485,57.486956906504126,4.77071483138684,3.791988364765595,1395.5286789944005,1363.633694338933,95.3480155458718,7.690092857142839,1384.4935736933019
2020-01-08 18:00:00+00:00,1409.645,1410.4599,1407.31,1407.565,113097,18,0.0009839687687602794,1380.3644866666664,1383.617063437978,58.14772921464451,5.145791042400106,4.0627489002924975,1397.173742127994,1363.5552312053387,90.06006359674947,7.524014285714283,1384.8207420239755
2020-01-08 19:00:00+00:00,1407.8,1409.835,1406.56,1408.95,168806,19,-0.002462826927854045,1381.2901766666666,1384.4476515219787,60.7971185704946,5.491497007810494,4.348498521796097,1398.9889010740465,1363.5914522592868,93.32234130255559,7.540085714285722,1385.3208702154373
2020-01-08 20:00:00+00:00,1408.81,1411.85,1403.13,1405.48,320898,20,-0.0003130603067991178,1382.1223433333332,1385.1372367179795,56.97028521035891,5.422958980621161,4.56339061356111,1400.2430078182438,1364.0016788484227,85.01881467544709,8.028657142857144,1386.0850662856965
2020-01-08 21:00:00+00:00,1405.04,1409.895,1405.04,1405.04,446939,21,0.007088766156123638,1382.89151,1385.7897863337835,70.96548398116467,5.272361278628296,4.705184746574548,1401.3532729341798,1364.42974706582,83.9840075258703,7.211157142857148,1387.0356527842112
2020-01-09 09:00:00+00:00,1415.0,1415.0,1415.0,1415.0,101,9,-0.0010600706713781438,1383.7906766666667,1386.747498257266,81.12348335017667,5.888817651384443,4.941911327536527,1403.7963769944802,1363.7849763388533,100.0,7.16044285714286,1387.035969698818
2020-01-09 11:00:00+00:00,1413.5,1413.5,1413.5,1413.5,211,11,0.00035373187124165817,1384.5990100000001,1387.6246294619457,73.05091691425088,6.185029138286154,5.190534889686453,1405.7567474593407,1363.4412725406596,93.63597793805684,6.177585714285718,1387.0365962324017
2020-01-09 12:00:00+00:00,1414.0,1414.0,1413.13,1414.0,864,12,0.005113154172560197,1385.3543433333332,1388.4893957090949,71.94547677061058,6.386505042402177,5.429728920229598,1407.490278705922,1363.2184079607443,95.75731862537123,6.061157142857139,1387.0392099115454
2020-01-09 13:00:00+00:00,1414.99,1421.23,1408.55,1421.23,6152,13,0.0009111825672130092,1386.230176666667,1389.5628581448623,73.93420380660584,7.048327986739196,5.753448733531518,1410.0948563391885,1362.3654969941454,100.0,6.716157142857144,1387.0627923998622
2020-01-09 14:00:00+00:00,1419.87,1428.68,1419.64,1422.525,292517,14,4.217852058840954e-05,1387.4087599999998,1390.6435841073258,76.13354550322643,7.589832253821214,6.120725437589457,1412.8983250952647,1361.919194904735,83.47651006711416,7.1661571428571404,1388.1888657325112
2020-01-09 15:00:00+00:00,1422.56,1425.252,1420.795,1422.585,171641,15,-0.0033706246023963438,1388.6383433333333,1391.6908436447904,79.163758669774,7.932380243656553,6.483056398802877,1413.2956531084433,1363.9810335582233,83.09292649098464,6.973085714285714,1388.8180283982247
2020-01-09 16:00:00+00:00,1422.37,1422.65,1415.66,1417.79,181801,16,-0.0005854181507839451,1389.7948433333333,1392.5465536892234,68.28795059363605,7.727853680209591,6.732015855084221,1410.7042963574272,1368.8853903092395,68.21356746517037,6.66737142857143,1389.3686748722973
2020-01-09 17:00:00+00:00,1417.84,1418.44,1410.21,1416.96,164012,17,0.0005716463414633388,1390.8641766666667,1393.3469945518718,71.35684027987473,7.4133345358543465,6.868279591238246,1410.6698461579604,1371.058507175373,64.5921450151058,6.707278571428576,1389.8337929725703
2020-01-09 18:00:00+00:00,1417.27,1419.6,1413.25,1417.77,90932,18,0.002435514928373461,1391.9436766666665,1394.1477488288597,62.269511606102746,7.147049342574746,6.924033541505547,1410.7560604054488,1373.1312929278843,57.29941291585088,6.003349999999988,1390.092470748878
2020-01-09 19:00:00+00:00,1417.9,1421.38,1416.54,1421.223,102533,19,-0.0007549835599338639,1392.9085599999999,1395.0354619820118,65.0277828983752,7.13242647783909,6.965712128772256,1411.324713858828,1374.4924061411716,70.814090019569,6.065492857142853,1390.4141434308626
2020-01-09 20:00:00+00:00,1421.04,1421.8337,1415.26,1420.15,277100,20,-0.0002534943491885322,1393.85187,1395.8588894580114,67.09872014347445,6.954093162415575,6.9633883355009205,1411.158430958642,1376.545309041358,66.614481409002,6.310049999999982,1391.2219722862587
2020-01-09 21:00:00+00:00,1419.79,1419.79,1419.1,1419.79,532823,21,0.0,1394.74137,1396.6435160331584,65.1498211091233,6.706406454748503,6.911991959350438,1409.8852525475893,1379.5974874524106,65.20547945205433,6.151121428571416,1392.64021866238
2020-01-09 22:00:00+00:00,1419.79,1419.79,1419.79,1419.79,11420,22,0.0001549524929742585,1395.5400366666665,1397.4024171468254,72.14758868321663,6.435923633017865,6.816778294083924,1409.589066943163,1381.49100639017,62.39424703891683,5.528264285714288,1392.6690761848993
2020-01-09 23:00:00+00:00,1420.01,1420.01,1420.01,1420.01,194,23,0.0015774536799035843,1396.4077033333333,1398.1436493715196,73.32793118494051,6.168212890829864,6.687065213433112,1408.118086157316,1384.6973205093507,56.9299552906109,5.19719285714286,1392.6695698514209
2020-01-10 00:00:00+00:00,1422.25,1422.25,1422.25,1422.25,432,0,0.005688170152926553,1397.3188699999998,1398.934021523273,64.87728802429615,6.0668644416416555,6.563025059074821,1409.017107994178,1385.6206320058216,68.05762543467448,4.645764285714287,1392.6707591462539
2020-01-10 12:00:00+00:00,1428.0,1431.21,1428.0,1430.34,1632,12,-0.0009368401918424807,1398.4845366666666,1399.9637257356246,77.19989662747119,6.563678455051104,6.563155738270078,1411.4083292402195,1385.5607440931137,96.16063548102332,5.178621428571432,1392.6764797565538
2020-01-10 13:00:00+00:00,1431.0167,1431.0167,1423.33,1429.0,3019,13,-0.00021343596920930796,1399.6135366666667,1400.9157347278992,73.58787268838861,6.771225862080655,6.604769763032194,1412.7620666589473,1386.4650066743861,90.2471315092673,5.665528571428581,1392.686681265059
2020-01-10 14:00:00+00:00,1427.5,1432.0,1419.5977,1428.695,158813,14,0.0028312550964342265,1400.7349533333334,1401.826530310591,65.0074383820513,6.832338777991708,6.650283566024097,1413.9338829932876,1387.536023673379,84.83249196879271,5.64569285714286,1393.2109245731658
2020-01-10 15:00:00+00:00,1428.7922,1434.14,1426.81,1432.74,257556,15,-0.0002664126080097473,1402.067453333333,1402.8400866938503,68.49136526555876,7.125035919768379,6.7452340367729535,1414.9460007898388,1389.1889058768274,94.14960300877523,5.523550000000016,1394.1227198864053
2020-01-10 16:00:00+00:00,1432.48,1434.9399,1429.6,1432.3583,155036,16,0.000343280029863946,1403.3892583333334,1403.807896966183,67.48810959570858,7.242711048855199,6.844729439189403,1415.0966912391095,1391.6818254275572,89.56081504575442,5.586614285714323,1394.646345192289
2020-01-10 17:00:00+00:00,1432.52,1433.5,1428.1901,1432.85,113528,17,-0.0033429877516837347,1404.6222583333333,1404.7600970656524,81.85360034518689,7.291592576785206,6.934102066708564,1416.8304485040035,1392.4140681626632,91.54909643791456,5.466607142857177,1395.0256556220606
2020-01-10 18:00:00+00:00,1432.84,1433.02,1427.83,1428.06,105187,18,0.0006862456759519908,1405.8386233333333,1405.5240283094015,70.10913280723506,6.864686735969599,6.920219000560771,1417.4386551536654,1394.2385915130012,68.2806283108723,5.249464285714323,1395.326774344066
2020-01-10 19:00:00+00:00,1427.83,1429.3,1426.0,1429.04,108235,19,0.00023092425684367868,1406.6686233333335,1406.295043774667,70.2921201034234,6.530162937769546,6.8422077880025265,1417.6049953999777,1395.7322512666892,70.02068099939487,5.031607142857183,1395.640047775939
2020-01-10 20:00:00+00:00,1429.33,1430.26,1426.1,1429.37,288550,20,-0.00025885529988733946,1407.2867066666665,1407.0515997164812,66.5277687613608,6.2199786179517105,6.717761953992364,1418.3537169433532,1396.2196963899798,71.69751878820439,4.98303571428575,1396.4554365240422
2020-01-10 21:00:00+00:00,1428.96,1429.3,1428.33,1429.0,235209,21,0.004898530440867743,1407.9420533333332,1407.771219397908,68.48108455774877,5.876558098231726,6.549521182840237,1419.1237361245428,1396.7603705421236,62.50039457319796,4.587771428571467,1397.0843423854053
2020-01-13 10:00:00+00:00,1436.13,1436.13,1436.0,1436.0,398,10,-0.000341225626740993,1408.7528866666664,1408.6967531881405,76.50130462930917,6.098931672830304,6.45940328083825,1420.8956263861803,1396.6101469471525,99.2136605312019,5.022057142857177,1397.0856148523262
2020-01-13 11:00:00+00:00,1435.51,1435.51,1435.51,1435.51,306,11,0.00013235714136450305,1409.5583866666668,1409.5758760344308,75.29494680337565,6.164564169477671,6.400435458566135,1421.8682377830037,1397.24853555033,96.24976561034995,5.057057142857177,1397.0865808064273
2020-01-13 12:00:00+00:00,1435.01,1435.7,1434.98,1435.7,848,12,0.0009054816465834392,1410.3213866666667,1410.4324046890397,75.27107211194695,6.160890892839689,6.352526545420846,1422.4100910742425,1398.232682259091,97.39903098782347,5.092771428571463,1397.0892706807847
2020-01-13 13:00:00+00:00,1435.7,1437.0,1435.7,1437.0,1382,13,-0.004766875434933815,1410.9808866666667,1411.3034733877596,74.49889381265943,6.191507090427194,6.3203226544221165,1422.8744258044574,1399.087347528876,100.0,5.025628571428602,1397.0938011823803
2020-01-13 14:00:00+00:00,1437.0,1439.89,1425.37,1430.15,204307,14,0.0014334160752367264,1411.5198866666665,1411.921392293079,49.67086344644112,5.59849690801957,6.175957505141607,1422.9327476424091,1400.1070256909238,52.001498105192724,5.422771428571472,1397.6393794798048
2020-01-13 15:00:00+00:00,1430.51,1432.6137,1428.64,1432.2,251371,15,0.0035330261136712338,1412.0930533333335,1412.5862646769124,55.41026733483485,5.2336200197171365,5.987490008056714,1422.8144832050311,1401.3716234616359,62.10385220009547,5.157557142857188,1398.3272187357575
2020-01-13 16:00:00+00:00,1432.04,1439.0,1432.04,1437.26,143061,16,-0.0015515633914532367,1412.78072,1413.395239605538,62.47509350858211,5.2917521440415385,5.848342435253679,1423.0090374285921,1402.5524025714078,81.88705234159731,4.768821428571479,1398.763267817126
2020-01-13 17:00:00+00:00,1437.53,1438.815,1434.1944,1435.03,84101,17,0.0004459837076578044,1413.3978866666666,1414.1045760119139,53.52162493002887,5.0991006500617,5.698494078215283,1422.5195321616322,1404.276241171701,66.52892561983431,4.575292857142894,1399.00049157768
2020-01-13 18:00:00+00:00,1435.0,1435.83,1433.0875,1435.67,70477,18,0.0007731581770182849,1413.9710533333334,1414.8116390934904,55.05268264996937,4.941107591814671,5.547016780935161,1421.6484140468401,1406.2936926198267,70.93663911845753,4.389764285714299,1399.2003981315727
2020-01-13 19:00:00+00:00,1435.97,1437.8199,1434.97,1436.78,104261,19,0.0027352830635170022,1414.5590533333334,1415.5319132215727,55.88499550763717,4.849561946842641,5.407525814116657,1421.0444258762202,1408.0736807904466,78.58126721763028,4.21405000000001,1399.5010473806958
2020-01-13 20:00:00+00:00,1436.71,1441.48,1435.831,1440.71,380733,20,0.00020128964191257204,1415.3175533333333,1416.3574242634884,69.44359053181708,5.036076761216691,5.333236003536665,1422.6343221592297,1408.000784507437,95.22036002482946,4.246835714285729,1400.6707946320084
2020-01-13 21:00:00+00:00,1440.03,1441.0,1440.03,1441.0,472923,21,-0.000693962526023606,1416.0647199999999,1417.1653775663249,68.78140703517612,5.147949316510221,5.296178666131376,1423.8964206789897,1408.23301932101,97.02048417132207,4.080407142857163,1402.0443336758888
2020-01-13 22:00:00+00:00,1440.03,1440.03,1440.0,1440.0,2301,22,0.000694444444444553,1416.7393866666669,1417.9140537116912,66.3488157490006,5.0971605855691,5.256375050018921,1424.6643469268377,1408.814426406496,90.81315952824328,3.8546928571428714,1402.0506222500392
2020-01-13 23:00:00+00:00,1441.0,1441.0,1441.0,1441.0,100,23,0.0,1417.45422,1418.670969983439,68.1050090525046,5.079053624455128,5.220910764906162,1425.8774331766936,1409.0310068233066,97.02048417132207,3.851835714285731,1402.0509027006203
2020-01-14 00:00:00+00:00,1441.0,1441.0,1441.0,1441.0,100,0,-0.002012421929215691,1418.1664700000001,1419.403069328244,59.56388676358077,5.006986305924556,5.178125873109842,1426.955130816489,1409.3778091835113,97.02048417132207,3.342550000000009,1402.0511831471629
