time,open,high,low,close,volume,hour,close_change,SMA,EMA,RSI,MACD,Signal Line,Upper Band,Lower Band,Stochastic,ATR,VWAP
2020-01-03 15:00:00+00:00,236.53,236.85,235.5002,235.99,778323,15,-0.6384999999999934,0.0,236.61857486136378,39.19579824785241,-0.4613269067863257,-0.08402224272104723,5.048479378970931,-5.048479378970931,46.480582524271945,1.8607928571428605,238.32566536890008
2020-01-03 16:00:00+00:00,236.03,236.7488,235.5,236.65,497068,16,0.6599999999999966,0.0,236.61960519377809,40.78484158210817,-0.40640456603648545,-0.14849870738413487,5.034654259587141,-5.034654259587141,54.49029126213597,1.885707142857145,238.23199824476967
2020-01-03 17:00:00+00:00,236.63,237.83,236.63,237.4546,552127,17,0.8045999999999935,0.0,236.6469820726706,43.32611022290346,-0.29455823563660033,-0.17771061303462798,4.970780780044838,-4.970780780044838,64.254854368932,1.929535714285718,238.1865512442104
2020-01-03 18:00:00+00:00,237.4837,237.6268,236.1,236.89,413925,18,-0.5646000000000129,0.0,236.65494987356664,40.304383593841756,-0.2486118715268617,-0.19189086473307473,4.924370355166448,-4.924370355166448,57.402912621359036,1.9846642857142902,238.13211283913634
2020-01-03 19:00:00+00:00,236.87,237.01,235.93,236.58,395522,19,-0.30999999999997385,0.0,236.65249250066282,38.640936765717704,-0.23451016891638687,-0.20041472556973716,4.9322299904863165,-4.9322299904863165,53.64077669902926,2.021807142857146,238.07224350982767
2020-01-03 20:00:00+00:00,236.5811,237.09,236.04,236.04,865371,20,-0.5400000000000205,0.0,236.6324107793296,37.332405212527085,-0.2638662689347484,-0.2131050342427394,4.947165460097224,-4.947165460097224,47.08737864077659,2.0825285714285746,237.91408180493136
2020-01-03 21:00:00+00:00,236.07,236.19,235.87,235.87,618413,21,-0.1699999999999875,0.0,236.6074137045975,37.0535658712079,-0.29742029294988015,-0.22996808598416757,4.90312227548078,-4.90312227548078,45.02427184466024,2.098957142857145,237.80638717142511
2020-01-03 22:00:00+00:00,235.88,236.14,235.88,235.95,2462,22,0.07999999999998408,0.0,236.58585915690577,37.287767732013656,-0.3139378867743119,-0.24676204614219646,4.805293198338687,-4.805293198338687,66.84303350969985,2.089671428571429,237.80599787295014
2020-01-06 09:00:00+00:00,233.0,233.0,230.77,232.0,5591,9,-3.9499999999999886,0.0,236.43550311897442,42.83994243456207,-0.63840109690139,-0.3250898562940352,5.109106450447089,-5.109106450447089,17.422096317280303,1.9560999999999982,237.803234206123
2020-01-06 10:00:00+00:00,232.24,232.31,231.98,231.98,2464,10,-0.020000000000010232,0.0,236.28942104949985,49.26266979076204,-0.886930380084749,-0.437457961052178,5.234416958021312,-5.234416958021312,17.13881019829999,1.780385714285714,237.80201287567
2020-01-06 11:00:00+00:00,231.94,232.29,231.9,232.29,1841,11,0.3100000000000023,0.0,236.15829249049986,46.59371173315386,-1.0468102414952227,-0.559328417140787,5.150371762350856,-5.150371762350856,21.529745042492653,1.7196714285714267,237.80114925269703
2020-01-06 12:00:00+00:00,232.72,233.75,231.7,233.26,16373,12,0.9699999999999989,0.0,236.0632665072048,41.55357581019597,-1.0827638623553355,-0.6640155061836966,4.829146559219449,-4.829146559219449,35.26912181303087,1.6853857142857132,237.79483023647967
2020-01-06 13:00:00+00:00,232.4282,233.5,232.08,232.254,32939,13,-1.0060000000000002,0.0,235.938372523362,34.26800094958088,-1.1788441765636435,-0.7669812402596861,4.494400073295883,-4.494400073295883,21.01983002832833,1.4868142857142825,237.77936250519417
2020-01-06 14:00:00+00:00,232.5,234.73,231.31,234.42,1652406,14,2.165999999999997,0.0,235.888589817678,40.94112242302919,-1.0679003295580287,-0.8271650581193546,3.8150324380078984,-3.8150324380078984,51.69971671388068,1.4882428571428525,237.36670079992444
2020-01-06 15:00:00+00:00,234.44,237.27,234.02,236.71,1285624,15,2.2900000000000205,0.0,235.9155212990656,52.60093055515417,-0.786130645099945,-0.8189581755154727,3.9004406603815687,-3.9004406603815687,84.13597733711042,1.6239714285714248,237.30941317825167
2020-01-06 16:00:00+00:00,236.73,236.965,235.99,236.45,660289,16,-0.2600000000000193,0.0,235.93304519089952,49.25601880784447,-0.577152907759853,-0.7705971219643488,3.746884361551886,-3.746884361551886,80.45325779036794,1.6044142857142825,237.2725595145413
2020-01-06 17:00:00+00:00,236.45,236.45,235.35,235.5,500114,17,-0.9499999999999886,0.0,235.9188469879192,42.80688325261655,-0.48263014593774756,-0.7130037267590286,3.631873759964105,-3.631873759964105,68.98261579745646,1.5972714285714236,237.21679821797338
2020-01-06 18:00:00+00:00,235.4782,236.44,235.37,235.98,509008,18,0.47999999999998977,0.0,235.92085200470873,46.630128869797076,-0.3647831941291031,-0.6433596202330435,3.648461045124299,-3.648461045124299,80.15384615384585,1.5646428571428512,237.178427545014
2020-01-06 19:00:00+00:00,235.97,236.7,235.76,236.53,393543,19,0.5500000000000114,0.0,235.94082407012812,49.81807597147427,-0.22442124391861284,-0.5595719449701574,3.689627529040386,-3.689627529040386,88.61538461538447,1.554642857142852,237.16323832951926
2020-01-06 20:00:00+00:00,236.55,237.13,236.33,237.03,792794,20,0.5,0.0,235.9765347563534,53.61261129762082,-0.07200750806796918,-0.46205905758971977,3.7249188832425446,-3.7249188832425446,96.30769230769218,1.5367857142857073,237.15723425462414
2020-01-06 21:00:00+00:00,237.06,237.25,236.45,237.09,1178541,21,0.060000000000002274,0.0,236.01304181352214,54.48793407886992,0.053011886208935266,-0.35904486882998876,3.800074854165799,-3.800074854165799,97.23076923076913,1.571071428571423,237.15301309227775
2020-01-06 22:00:00+00:00,237.11,237.3,237.05,237.05,168795,22,-0.03999999999999204,0.0,236.047040442587,54.05844155844163,0.14716654683945762,-0.2578025856960995,3.833029810586161,-3.833029810586161,96.17151607963247,1.5696428571428527,237.15209505346198
2020-01-06 23:00:00+00:00,237.04,237.04,236.95,236.96,3354,23,-0.09000000000000341,0.0,236.07697354283002,75.58811390837799,0.21207784452047918,-0.16382649965278376,3.7823506531200897,-3.7823506531200897,94.32387312186974,1.206785714285713,237.1520610430899
2020-01-07 00:00:00+00:00,236.91,237.4,236.91,237.4,3966,0,0.4399999999999977,0.0,236.12035145945853,76.79984177215192,0.2956171478942622,-0.07193777014337457,3.832841441514319,-3.832841441514319,100.0,1.2182142857142841,237.15211293966652
2020-01-07 09:00:00+00:00,238.2,238.56,238.2,238.31,400,9,0.9099999999999966,0.0,236.1921432148861,78.0993278566094,0.43029190526237926,0.028508164937776196,4.021527392474303,-4.021527392474303,96.55172413793103,1.273214285714285,237.1521373828774
2020-01-07 10:00:00+00:00,238.11,238.11,238.11,238.11,243,10,-0.19999999999998863,0.0,236.2550237652177,74.3914705290687,0.5149482888953969,0.12579618972930035,4.188158223522998,-4.188158223522998,93.79310344827601,1.141071428571426,237.15214966676942
2020-01-07 11:00:00+00:00,238.23,238.64,238.08,238.08,368,11,-0.030000000000001137,0.0,236.31485905160397,82.48940441668535,0.5730129964267405,0.2152395510687884,4.3368834359298045,-4.3368834359298045,92.36016371077797,1.0796428571428538,237.1521676863138
2020-01-07 12:00:00+00:00,238.24,239.12,238.0,238.86,10603,12,0.7800000000000011,0.0,236.39830629581368,79.28759894459115,0.6741974482370097,0.3070311305024327,4.565968651481968,-4.565968651481968,94.9019607843139,0.9153571428571406,237.15312278687634
2020-01-07 13:00:00+00:00,238.631,239.17,237.4,237.81,31277,13,-1.0500000000000114,0.0,236.4445913352952,58.67507886435326,0.6620291703306691,0.37803073846808,4.274458838016232,-4.274458838016232,64.39790575916263,0.8096428571428537,237.1542046405949
2020-01-07 14:00:00+00:00,237.87,239.639,236.39,238.89,1396782,14,1.079999999999984,0.0,236.5247686685642,67.03910614525145,0.7311049734487369,0.4486455854642114,3.9777910611690177,-3.9777910611690177,82.53672184658379,0.9720714285714271,237.27312707068825
2020-01-07 15:00:00+00:00,239.0,241.5411,238.36,241.3283,1644259,15,2.4383000000000266,0.0,236.68226149910308,83.69621775377826,0.9714007739150361,0.5531966231543763,4.041378921150079,-4.041378921150079,96.5516682601159,1.1207214285714266,237.57577031672176
2020-01-07 16:00:00+00:00,241.2961,241.77,240.44,240.7,1115134,16,-0.6283000000000243,0.0,236.81399063028002,76.82854739331093,1.0984758224408608,0.6622524630116733,3.999648953687961,-3.999648953687961,82.1963394342759,1.1392928571428567,237.72628464095675
2020-01-07 17:00:00+00:00,240.7,241.42,240.28,241.345,715134,17,0.6450000000000102,0.0,236.9625483145331,77.07611678438063,1.2369707941070658,0.7771961292307519,3.64888097757747,-3.64888097757747,92.18749999999979,1.15357857142857,237.83473600706287
2020-01-07 18:00:00+00:00,241.32,241.75,240.02,240.5,752788,18,-0.8449999999999989,0.0,237.07853033700744,68.78396812679982,1.2639743098671374,0.874551765358029,3.498569706112309,-3.498569706112309,76.39405204460958,1.220007142857142,237.91624712274773
2020-01-07 19:00:00+00:00,240.5,240.5,239.49,240.186,556042,19,-0.31399999999999295,0.0,237.1804145882531,66.31087602469809,1.2456782118459273,0.9487770546556087,3.566811477924383,-3.566811477924383,70.55762081784394,1.2350071428571405,237.9663876218697
2020-01-07 20:00:00+00:00,240.18,240.63,239.44,239.94,1152891,20,-0.24600000000000932,0.0,237.27089279847428,64.90213064373066,1.1975239673923,0.998526437202947,3.5466257905226657,-3.5466257905226657,65.98513011152409,1.3021499999999975,238.0528252510587
2020-01-07 21:00:00+00:00,239.93,239.93,238.85,239.35,860780,21,-0.5900000000000034,237.28733333333332,237.33906024770462,61.71959280544484,1.0990837591463958,1.0186379015916367,240.58498092758825,233.9896857390784,55.018587360594694,1.3728642857142819,238.09389946910184
2020-01-07 22:00:00+00:00,239.93,239.93,239.2,239.45,2294,22,0.09999999999999432,237.35183333333333,237.40827138712413,60.39912342998587,1.0174102767982163,1.0183923766329526,240.43321806188786,234.2704486047788,56.87732342007414,1.3900071428571397,238.09401389578335
2020-01-07 23:00:00+00:00,239.22,239.36,235.0,235.55,36093,23,-3.8999999999999773,237.301,237.34734445639873,39.25785811031718,0.6307155510063751,0.9408570115076371,240.55697742347994,234.04502257652004,8.124076809453626,1.625007142857139,238.09064095838912
2020-01-08 00:00:00+00:00,235.5,235.5,230.53,231.5,69673,0,-4.050000000000011,237.17866666666666,237.1556282447135,30.205550830708063,-0.0025149669331767655,0.7521826158194744,241.7172749756322,232.64005835770112,8.629893238434146,1.969292857142855,238.073816236652
2020-01-08 09:00:00+00:00,237.33,238.4,237.33,237.89,2667,9,6.389999999999986,237.16366666666667,237.17970600718192,49.58797047266287,0.011136507238745708,0.6039733941033287,241.66686650129893,232.66046683203442,65.48042704626316,2.42215,238.07379827607951
2020-01-08 10:00:00+00:00,238.03,239.87,238.01,239.87,1444,10,1.9800000000000182,237.17983333333333,237.26791236760218,52.08190760452824,0.17965391284653265,0.5191094978519696,241.67366768170803,232.68599898495864,83.09608540925262,2.4835785714285725,238.07389329555235
2020-01-08 11:00:00+00:00,240.0,240.0,238.74,239.43,4165,11,-0.4399999999999977,237.1825,237.33880048669718,53.42543959808175,0.27453616609653864,0.4701948315008834,241.6218246728114,232.7431753271886,79.18149466192169,2.4471500000000015,238.07410018241927
2020-01-08 12:00:00+00:00,239.29,239.9,238.0,239.5,28531,12,0.06999999999999318,237.19083333333336,237.40965948713333,51.347375489251945,0.35132954210610023,0.4464217736219268,241.5974256165645,232.78424105010222,79.80427046263337,2.3507928571428574,238.07558877700308
2020-01-08 13:00:00+00:00,238.75,240.68,238.55,239.3,117605,13,-0.19999999999998863,237.21566666666664,237.47163786460436,45.02826215910149,0.39153712112096173,0.4354448431217338,241.61990692411956,232.8114264092137,78.0249110320285,2.2757142857142867,238.08083514377464
2020-01-08 14:00:00+00:00,239.36,240.77,238.28,239.8096,1432288,14,0.5095999999999776,237.24332666666666,237.54829236084683,47.80469042781909,0.45922867594890704,0.4402016096871685,241.6506404658085,232.83601286752483,82.70588235294107,2.3585714285714294,238.16657449992135
2020-01-08 15:00:00+00:00,239.755,240.3249,238.149,238.6692,1025484,15,-1.1403999999999996,237.23717,237.58504343098298,43.56004813477734,0.4160579149058492,0.43537287073090464,241.62743530092737,232.8469046990726,72.54188948306586,2.4325642857142884,238.1838103742135
2020-01-08 16:00:00+00:00,238.75,241.57,238.25,240.7699,968575,16,2.1007000000000176,237.261335,237.68946495783598,50.61255429922791,0.5450704763119347,0.4573123918471107,241.72186084816028,232.80080915183973,92.75271739130446,2.5461357142857173,238.26494262174725
2020-01-08 17:00:00+00:00,240.77,241.43,240.6515,241.1371,496272,17,0.36719999999999686,237.28903666666665,237.80250217233316,52.15337870575396,0.6692293722703937,0.49969578793176733,241.79657684565103,232.78149648768226,96.07880434782618,2.5296000000000043,238.31038061570834
2020-01-08 18:00:00+00:00,241.1648,241.56,240.71,240.91,416798,18,-0.22710000000000719,237.30653666666666,237.90438734701075,52.198051212327215,0.7407620756877691,0.5479090454829677,241.86974981230506,232.74332352102826,94.02173913043481,2.5053142857142894,238.3444680409939
2020-01-08 19:00:00+00:00,240.99,241.65,240.85,241.1473,557771,19,0.23730000000000473,237.32432500000002,238.0107123520268,54.138898228193256,0.8072943980154719,0.5997861159894685,241.87176537128823,232.7768846287118,95.47931654676255,2.4846000000000044,238.39280252810397
2020-01-08 20:00:00+00:00,241.14,242.04,239.93,240.49,1383520,20,-0.6572999999999922,237.33115833333332,238.09200047163245,52.33502173366388,0.7977867371837419,0.6393862402283232,241.86640502817292,232.79591163849372,86.53344917463089,2.5831714285714305,238.47883022542314
2020-01-08 21:00:00+00:00,240.38,240.64,240.14,240.61,1035829,21,0.12000000000000455,237.34082500000002,238.17455783321827,63.68336794738665,0.790818777988676,0.6696727477803939,241.81912242952208,232.86252757047797,87.57602085143371,2.3010285714285743,238.5423315093824
2020-01-08 22:00:00+00:00,240.5,240.62,240.5,240.62,808,22,0.009999999999990905,237.35032499999997,238.25473626491603,81.55796700254686,0.7771450916906701,0.6911672165624492,241.83570530235312,232.86494469764682,69.85138004246298,1.951028571428574,238.5423797990163
2020-01-08 23:00:00+00:00,240.64,241.2,240.51,240.51,4338,23,-0.11000000000001364,237.45865833333335,238.32867933819747,66.03505679592638,0.7488008065091663,0.7026939345517926,241.95972710768845,232.95758955897824,62.12871287128703,1.5074571428571448,238.5426252941737
2020-01-09 00:00:00+00:00,240.8,241.0,240.8,241.0,784,0,0.4900000000000091,237.60599166666665,238.416263622191,58.45859033475055,0.75714872203352,0.7135848920481381,242.16229180301931,233.049691530314,74.2574257425744,1.4010285714285726,238.54268070437948
2020-01-09 09:00:00+00:00,242.5,243.0,242.5,242.98,1113,9,1.9799999999999898,237.77099166666667,238.56589432310275,71.59472480412666,0.9130093541732833,0.7534697844731673,242.60380030041392,232.93818303291943,99.5999999999998,1.4538857142857162,238.54282274228487
2020-01-09 10:00:00+00:00,242.98,243.01,242.7,242.8,2141,10,-0.1799999999999784,237.90015833333334,238.7047174600502,69.80887437572046,1.0103587456882224,0.8048475767161783,242.94489760737451,232.85541905929216,95.67990125488623,1.3403142857142873,238.54308486223368
2020-01-09 11:00:00+00:00,242.75,243.02,242.75,243.02,2597,11,0.21999999999999886,238.02215833333332,238.84620213349118,72.27651624029897,1.0926654342462143,0.8624111482221856,242.86769089174553,233.17662577492112,100.0,1.2074571428571457,238.54341919585426
2020-01-09 12:00:00+00:00,242.91,243.74,242.51,243.3,30114,12,0.28000000000000114,238.13335,238.99222829304884,71.49261083743855,1.1670348861449895,0.9233358958067464,241.06727765058096,235.19942234941905,92.13020926489006,1.1174571428571463,238.54753463937377
2020-01-09 13:00:00+00:00,243.2,243.9,242.5,243.5,48697,13,0.19999999999998863,238.25851666666668,239.14002408671936,83.64254276004245,1.2279564238304204,0.9842600014114812,241.13824144626142,235.37879188707194,92.9203539823008,1.062035714285717,238.55445406058237
2020-01-09 14:00:00+00:00,243.82,245.9297,242.8,245.14,1533365,14,1.6399999999999864,238.40001666666663,239.33674460846626,82.5209483695248,1.392519378725467,1.0659118768742784,241.77781730986027,235.022216023473,86.83767521709399,1.0484428571428595,238.83196845659432
2020-01-09 15:00:00+00:00,245.1,245.33,244.09,244.51,1058539,15,-0.6299999999999955,238.51760666666667,239.50635953933622,74.15529169113543,1.4553248917774226,1.1437944798549073,242.0835711211197,234.95164221221364,76.33715019084273,1.0814071428571452,238.9924773768897
2020-01-09 16:00:00+00:00,244.53,244.88,243.38,243.83,721914,16,-0.6799999999999784,238.63327333333334,239.64811824296453,69.63790923519788,1.4337015770258006,1.2017758992890861,242.21723877987455,235.04930788679212,65.00325016250834,1.1278357142857172,239.0839750377116
2020-01-09 17:00:00+00:00,243.83,244.0,240.855,242.3571,850581,17,-1.4729000000000099,238.72955833333336,239.73693731696568,56.976771008742645,1.2829254577528673,1.2180058109818424,242.1385586102476,235.32055805641912,40.45368935113422,1.295335714285717,239.1553272912208
2020-01-09 18:00:00+00:00,242.3724,242.9,241.7612,242.73,403401,18,0.37289999999998713,238.84105833333334,239.83507051968812,63.35591118319063,1.1799227949862825,1.2103892077827305,242.12911141082805,235.55300525583863,44.73461491959858,1.2259642857142896,239.1919066166418
2020-01-09 19:00:00+00:00,242.68,243.58,242.48,243.3,487341,19,0.5700000000000216,238.96489166666666,239.94867476494423,65.22216437674015,1.1312463749271728,1.194560641211619,241.8979349082955,236.03184842503782,51.56822660552173,1.268821428571434,239.24207149668484
2020-01-09 20:00:00+00:00,243.27,243.43,242.4,243.02,796487,20,-0.28000000000000114,239.082725,240.04937395297884,63.17841375826405,1.0578816996680018,1.1672248529028957,241.95136753602208,236.21408246397795,46.312526523608625,1.333821428571434,239.31599403814872
2020-01-09 21:00:00+00:00,243.02,243.08,242.8,243.08,746814,21,0.060000000000002274,239.26739166666667,240.14873874140577,64.18980101150663,0.9931329461211647,1.1324064715465496,242.09501844662512,236.43976488670822,44.44704368676546,1.30453571428572,239.3838068222376
2020-01-09 22:00:00+00:00,243.1,243.24,243.0,243.24,2396,22,0.1599999999999966,239.45505833333334,240.2500915695564,62.835499323844374,0.9438496440987478,1.0946951060569894,242.20779773568594,236.70231893098074,46.997852089779016,1.2866785714285771,239.38402970132216
2020-01-09 23:00:00+00:00,243.2,243.55,243.2,243.5,4561,23,0.2599999999999909,239.64189166666665,240.356645944325,53.711210711125176,0.9152219898749365,1.0588004828205788,242.3411417219503,236.942641611383,52.12130766350733,1.1688214285714358,239.38448250322602
2020-01-10 00:00:00+00:00,243.4,243.71,243.2,243.71,2927,0,0.21000000000000796,239.81605833333333,240.4665919789373,56.466926291253316,0.8991151725784903,1.0268634207721612,242.34483587821052,237.28728078845614,56.25948331921127,1.1831071428571514,239.3847878589572
2020-01-10 09:00:00+00:00,244.87,245.45,244.5,245.45,1041,9,1.7399999999999807,240.03599166666666,240.62998240585736,64.20089296149976,1.0150529633282304,1.0245013292833751,242.59327575188826,237.47870758144506,90.54722446647078,1.2881071428571491,239.38494013483145
2020-01-10 10:00:00+00:00,244.73,245.44,244.73,245.38,1814,10,-0.06999999999999318,240.21865833333334,240.78572068763253,62.461357808718155,1.088735814048647,1.0373482262364295,242.69679364205177,237.7405230246149,89.16783258123631,1.2516785714285763,239.3852024033624
2020-01-10 11:00:00+00:00,245.28,248.48,245.28,247.75,6925,11,2.3700000000000045,240.40265833333333,241.01405771426752,70.2076874797924,1.3231171265612716,1.094502006301398,243.24257916208543,237.56273750458124,90.42622950819685,1.3802500000000038,239.3865991513907
2020-01-10 12:00:00+00:00,247.26,248.0,247.06,248.0,26010,12,0.25,240.59515833333336,241.2431050023243,65.66985908084783,1.511613971104623,1.177924399262043,243.75215537381027,237.43816129285645,93.70491803278702,1.2238428571428617,239.39199780637563
2020-01-10 13:00:00+00:00,247.5,248.0,246.21,246.88,58726,13,-1.1200000000000045,240.784825,241.4279212317563,62.3234676261986,1.5527255846801609,1.2528846363456667,244.14408948683746,237.42556051316257,79.01639344262303,1.263128571428575,239.40257944171924
2020-01-10 14:00:00+00:00,246.7583,248.55,245.6133,246.47,2202445,14,-0.4099999999999966,240.95965833333335,241.5932352897315,64.12399152560502,1.534534107171737,1.3092145305108809,244.39137247581158,237.52794419085512,72.96946068875884,1.3657500000000036,239.75828837145752
2020-01-10 15:00:00+00:00,246.47,248.01,246.01,247.1514,1778448,15,0.6813999999999965,241.13668166666668,241.77547019826488,78.0227487930047,1.5571506520620346,1.3588017548211118,244.71093130473955,237.5624320285938,79.39842092858805,1.2839642857142886,240.0470211208477
2020-01-10 16:00:00+00:00,247.19,247.3545,245.93,246.28,804268,16,-0.8713999999999942,241.29084833333334,241.9231596999611,69.60719335454232,1.4876114703998837,1.3845636979368663,244.88270796772312,237.69898869894357,63.089430894308805,1.3043714285714307,240.1551945748881
2020-01-10 17:00:00+00:00,246.2979,246.37,244.15,245.03,949731,17,-1.25,241.42318166666666,242.02502331635583,58.887473286207445,1.3164612685802695,1.370943212065547,244.96654191418386,237.87982141914947,42.76422764227631,1.384371428571429,240.25309210479355
2020-01-10 18:00:00+00:00,245.035,245.76,244.9144,245.33,424790,18,0.30000000000001137,241.56118166666667,242.13338320762284,61.84275285046349,1.1912984464300678,1.3350142589384513,245.10893981001368,238.01342352331966,44.00000000000002,1.3711999999999998,240.29828850551985
2020-01-10 19:00:00+00:00,245.335,245.38,244.46,245.09,452942,19,-0.2400000000000091,241.69668166666668,242.2303214631106,60.1179929123711,1.0605150564670396,1.280114418444169,245.24222176382074,238.15114156951262,37.65765765765764,1.4169142857142845,240.3433453229858
2020-01-10 20:00:00+00:00,245.09,245.17,243.75,244.33,1036199,20,-0.7599999999999909,241.81218166666667,242.29916338235287,55.174312623423994,0.8853370152542368,1.2011589378061827,245.33354905231926,238.2908142810141,21.12149532710316,1.5011999999999972,240.42729824000102
2020-01-10 21:00:00+00:00,244.32,244.5,244.2099,244.3,461877,21,-0.030000000000001137,241.912015,242.36476458293146,53.88243972512333,0.7356067890589486,1.108048508056736,245.23940686821035,238.58462313178964,20.56074766355174,1.4969214285714239,240.4633118650245
2020-01-10 22:00:00+00:00,244.3,244.32,244.25,244.32,3152,22,0.01999999999998181,242.015515,242.4288706621796,53.01597974843756,0.611509241024919,1.0087406546503725,245.18675057066204,238.84427942933794,11.87499999999983,1.4654928571428505,240.46355660201738
2020-01-13 09:00:00+00:00,246.89,246.95,246.07,246.07,658,9,1.75,242.14868166666665,242.5482519519442,53.06239380408585,0.6469141906732148,0.9363753618549411,245.23325751098773,239.06410582234557,48.33333333333308,1.5290642857142802,240.46363087082838
