time,open,high,low,close,volume
2023-11-13 09:00:00+00:00,132.0,132.14,132.0,132.0,3011
2023-11-13 10:00:00+00:00,132.15,132.29,132.1,132.27,3366
2023-11-13 11:00:00+00:00,132.24,132.24,132.22,132.22,2754
2023-11-13 12:00:00+00:00,132.27,132.36,132.12,132.36,24065
2023-11-13 13:00:00+00:00,132.19,132.4674,131.65,131.9,65120
2023-11-13 14:00:00+00:00,131.96,132.24,131.25,131.66,2646676
2023-11-13 15:00:00+00:00,131.67,132.28,131.55,132.15,2882938
2023-11-13 16:00:00+00:00,132.15,132.49,132.0,132.27,1956972
2023-11-13 17:00:00+00:00,132.27,132.38,132.03,132.2001,1288457
2023-11-13 18:00:00+00:00,132.21,132.44,131.98,132.23,1360768
2023-11-13 19:00:00+00:00,132.23,132.59,132.17,132.44,1320425
2023-11-13 20:00:00+00:00,132.44,132.59,132.03,132.09,3692461
2023-11-13 21:00:00+00:00,132.09,132.12,132.02,132.06,2540318
2023-11-13 22:00:00+00:00,132.02,132.09,131.95,132.0,15919
2023-11-13 23:00:00+00:00,132.0,132.01,132.0,132.01,1401
2023-11-14 00:00:00+00:00,132.01,132.05,131.92,131.95,6277
2023-11-14 09:00:00+00:00,132.48,132.48,132.48,132.48,1241
2023-11-14 10:00:00+00:00,132.35,132.48,132.35,132.48,3323
2023-11-14 11:00:00+00:00,132.21,132.25,132.12,132.25,7652
2023-11-14 12:00:00+00:00,132.25,132.47,132.22,132.29,12569
2023-11-14 13:00:00+00:00,132.35,134.8,132.0,134.74,272493
2023-11-14 14:00:00+00:00,134.62,134.9583,133.955,134.9,5142520
2023-11-14 15:00:00+00:00,134.89,135.7,134.29,134.33,3941128
2023-11-14 16:00:00+00:00,134.33,134.565,133.96,134.11,3070815
2023-11-14 17:00:00+00:00,134.12,134.68,133.975,134.68,2499506
2023-11-14 18:00:00+00:00,134.7,135.03,134.55,134.55,1886724
2023-11-14 19:00:00+00:00,134.55,134.885,134.285,134.805,3044499
2023-11-14 20:00:00+00:00,134.8,134.83,133.32,133.635,7361148
2023-11-14 21:00:00+00:00,133.62,133.92,133.52,133.63,5065737
2023-11-14 22:00:00+00:00,133.66,133.77,133.62,133.65,11096
2023-11-14 23:00:00+00:00,133.7413,133.78,133.65,133.75,7682
2023-11-15 00:00:00+00:00,133.75,134.3,133.74,134.3,51742
2023-11-15 09:00:00+00:00,134.3,134.3,133.95,134.0,8370
2023-11-15 10:00:00+00:00,134.13,134.54,134.13,134.5,3828
2023-11-15 11:00:00+00:00,134.45,134.54,134.37,134.54,6695
2023-11-15 12:00:00+00:00,134.58,134.75,134.54,134.72,32224
2023-11-15 13:00:00+00:00,134.6492,135.0,133.62,134.44,231426
2023-11-15 14:00:00+00:00,134.51,135.03,133.685,134.03,3036776
2023-11-15 15:00:00+00:00,134.02,134.375,133.69,134.118,3266809
2023-11-15 16:00:00+00:00,134.12,134.56,133.87,134.04,2481624
2023-11-15 17:00:00+00:00,134.05,134.28,133.91,133.9701,1574814
2023-11-15 18:00:00+00:00,133.97,134.52,133.57,134.475,2050966
2023-11-15 19:00:00+00:00,134.48,134.65,134.26,134.495,1312719
2023-11-15 20:00:00+00:00,134.5,134.81,134.295,134.67,3995784
2023-11-15 21:00:00+00:00,134.68,135.04,134.6,134.87,4914534
2023-11-15 22:00:00+00:00,134.9,134.94,134.74,134.81,21964
2023-11-15 23:00:00+00:00,134.89,135.05,134.7,134.94,16014
2023-11-16 00:00:00+00:00,134.97,135.12,134.87,135.12,13712
2023-11-16 09:00:00+00:00,134.92,134.92,134.76,134.81,2631
2023-11-16 10:00:00+00:00,134.98,135.04,134.95,135.0,3291
2023-11-16 11:00:00+00:00,135.12,135.13,134.97,134.98,2536
2023-11-16 12:00:00+00:00,134.98,135.13,134.79,134.96,23363
2023-11-16 13:00:00+00:00,134.9,135.9,134.76,135.88,105495
2023-11-16 14:00:00+00:00,135.75,136.19,134.32,135.95,4522117
2023-11-16 15:00:00+00:00,135.95,137.2199,135.91,136.1961,5401124
2023-11-16 16:00:00+00:00,136.19,136.54,135.77,136.475,2763881
2023-11-16 17:00:00+00:00,136.49,136.905,136.41,136.82,1975910
2023-11-16 18:00:00+00:00,136.82,136.89,136.295,136.7603,1761073
2023-11-16 19:00:00+00:00,136.765,137.045,136.634,136.8,1815999
2023-11-16 20:00:00+00:00,136.79,136.99,136.615,136.96,4456349
2023-11-16 21:00:00+00:00,136.975,137.07,136.91,137.07,4376292
2023-11-16 22:00:00+00:00,137.06,137.07,136.93,137.06,729505
2023-11-16 23:00:00+00:00,137.0,137.05,136.93,137.05,13688
2023-11-17 00:00:00+00:00,137.05,137.06,136.1,136.39,47057
2023-11-17 09:00:00+00:00,136.37,136.37,135.61,135.77,16280
2023-11-17 10:00:00+00:00,135.77,136.23,135.77,135.98,12393
2023-11-17 11:00:00+00:00,135.97,136.23,135.94,136.23,3520
2023-11-17 12:00:00+00:00,136.26,136.77,136.26,136.7,55687
2023-11-17 13:00:00+00:00,136.4076,136.77,135.78,135.87,160926
2023-11-17 14:00:00+00:00,135.87,137.62,135.13,135.55,6201323
2023-11-17 15:00:00+00:00,135.54,135.62,134.06,134.2786,5723408
2023-11-17 16:00:00+00:00,134.275,134.34,133.65,134.19,4121602
2023-11-17 17:00:00+00:00,134.19,134.4,133.93,134.265,2474845
2023-11-17 18:00:00+00:00,134.2699,134.5077,134.23,134.39,1987041
2023-11-17 19:00:00+00:00,134.39,134.88,134.3816,134.61,2709080
2023-11-17 20:00:00+00:00,134.61,135.56,134.42,135.3,7883042
2023-11-17 21:00:00+00:00,135.31,135.4,135.1,135.31,5504535
2023-11-17 22:00:00+00:00,135.2,135.41,135.15,135.31,23265
2023-11-17 23:00:00+00:00,135.25,135.38,135.21,135.27,7769
2023-11-18 00:00:00+00:00,135.26,135.67,135.09,135.52,36820
2023-11-20 09:00:00+00:00,134.8,134.93,133.98,134.12,73525
2023-11-20 10:00:00+00:00,134.05,134.05,133.6,133.95,26822
2023-11-20 11:00:00+00:00,134.0,134.25,133.91,134.2,69490
2023-11-20 12:00:00+00:00,134.23,134.25,134.05,134.16,80436
2023-11-20 13:00:00+00:00,134.25,135.3,133.95,134.83,370452
2023-11-20 14:00:00+00:00,134.83,135.48,133.5,135.479,4669798
2023-11-20 15:00:00+00:00,135.48,135.77,134.81,135.68,3228562
2023-11-20 16:00:00+00:00,135.69,136.24,135.63,135.885,2539878
2023-11-20 17:00:00+00:00,135.885,136.3,135.71,136.06,2197379
2023-11-20 18:00:00+00:00,136.06,136.66,136.055,136.27,2127585
2023-11-20 19:00:00+00:00,136.26,136.375,136.0,136.13,1763581
2023-11-20 20:00:00+00:00,136.12,136.415,136.02,136.25,4092246
2023-11-20 21:00:00+00:00,136.25,136.38,136.13,136.25,6473226
2023-11-20 22:00:00+00:00,136.27,136.4,136.26,136.4,7765
2023-11-20 23:00:00+00:00,136.44,136.9473,136.3229,136.84,32128
2023-11-21 00:00:00+00:00,136.66,136.84,136.51,136.55,9894
2023-11-21 09:00:00+00:00,136.64,136.7,136.47,136.47,5472
2023-11-21 10:00:00+00:00,136.35,136.6,136.35,136.59,2756
2023-11-21 11:00:00+00:00,136.63,136.68,136.51,136.51,4462
2023-11-21 12:00:00+00:00,136.63,136.75,136.4,136.4,17891
2023-11-21 13:00:00+00:00,136.55,136.7395,135.9,135.92,70241
2023-11-21 14:00:00+00:00,135.92,136.81,135.8,136.64,2858257
2023-11-21 15:00:00+00:00,136.63,137.18,136.28,136.52,3240469
2023-11-21 16:00:00+00:00,136.515,136.57,135.9601,136.425,3519269
2023-11-21 17:00:00+00:00,136.43,136.87,136.385,136.76,1866164
2023-11-21 18:00:00+00:00,136.755,137.12,136.51,136.86,1725946
2023-11-21 19:00:00+00:00,136.86,137.115,136.71,136.97,1505696
2023-11-21 20:00:00+00:00,136.965,137.14,136.78,136.99,3143374
2023-11-21 21:00:00+00:00,137.0,137.02,136.53,136.65,2723983
2023-11-21 22:00:00+00:00,136.58,136.97,136.58,136.9,8307
2023-11-21 23:00:00+00:00,136.761,136.94,136.7,136.86,15084
2023-11-22 00:00:00+00:00,136.87,137.1,136.81,136.81,17978
2023-11-22 09:00:00+00:00,137.09,137.12,136.87,137.07,7164
2023-11-22 10:00:00+00:00,137.11,137.35,137.11,137.35,3397
2023-11-22 11:00:00+00:00,137.36,137.45,137.27,137.3,6236
2023-11-22 12:00:00+00:00,137.25,137.61,137.25,137.61,37803
2023-11-22 13:00:00+00:00,137.52,137.73,136.75,137.54,249796
2023-11-22 14:00:00+00:00,137.5,139.42,137.3,137.91,3217617
2023-11-22 15:00:00+00:00,137.97,139.0,137.665,138.31,2786515
2023-11-22 16:00:00+00:00,138.3,138.82,138.27,138.71,1553129
2023-11-22 17:00:00+00:00,138.705,138.745,138.28,138.405,1471767
2023-11-22 18:00:00+00:00,138.4,138.65,138.215,138.54,1325987
2023-11-22 19:00:00+00:00,138.55,138.765,138.11,138.39,1356015
2023-11-22 20:00:00+00:00,138.365,138.6,138.25,138.49,3131639
2023-11-22 21:00:00+00:00,138.49,138.57,138.31,138.39,2625652
2023-11-22 22:00:00+00:00,138.39,138.45,138.35,138.45,3165
2023-11-22 23:00:00+00:00,138.45,138.49,138.3,138.33,7127
2023-11-23 00:00:00+00:00,138.3501,138.42,138.3501,138.41,3576
2023-11-24 09:00:00+00:00,138.55,138.55,138.33,138.33,3748
2023-11-24 10:00:00+00:00,138.31,138.39,138.3,138.39,2068
2023-11-24 11:00:00+00:00,138.35,138.35,138.31,138.31,1468
2023-11-24 12:00:00+00:00,138.44,138.65,138.43,138.64,7432
2023-11-24 13:00:00+00:00,138.37,138.6471,138.23,138.55,28359
2023-11-24 14:00:00+00:00,138.57,138.5799,136.97,137.53,2766226
2023-11-24 15:00:00+00:00,137.53,137.53,135.99,136.15,3378501
2023-11-24 16:00:00+00:00,136.16,136.6,136.1525,136.5633,2133305
2023-11-24 17:00:00+00:00,136.565,136.77,136.46,136.69,2544545
2023-11-24 18:00:00+00:00,136.69,136.69,136.51,136.5401,1612713
2023-11-24 19:00:00+00:00,136.61,136.69,136.54,136.63,4636
2023-11-24 20:00:00+00:00,136.6,136.63,136.55,136.61,3349
2023-11-24 21:00:00+00:00,136.63,136.64,136.54,136.6,3141
2023-11-27 09:00:00+00:00,136.84,136.84,136.2,136.2,4704
2023-11-27 10:00:00+00:00,136.23,136.34,136.21,136.34,2101
2023-11-27 11:00:00+00:00,136.11,136.11,136.02,136.02,1412
2023-11-27 12:00:00+00:00,136.15,136.4,136.15,136.28,11784
2023-11-27 13:00:00+00:00,136.36,136.69,135.94,136.13,67504
2023-11-27 14:00:00+00:00,136.1205,138.42,135.79,136.9,4918707
2023-11-27 15:00:00+00:00,136.9,137.13,136.35,136.645,2728555
2023-11-27 16:00:00+00:00,136.64,136.76,136.115,136.72,1909056
2023-11-27 17:00:00+00:00,136.73,136.958,136.6,136.95,1932681
2023-11-27 18:00:00+00:00,136.95,137.16,136.56,136.71,2173251
2023-11-27 19:00:00+00:00,136.708,136.745,136.27,136.565,1169497
2023-11-27 20:00:00+00:00,136.57,136.83,136.31,136.42,3383543
2023-11-27 21:00:00+00:00,136.41,136.62,136.25,136.35,5007100
2023-11-27 22:00:00+00:00,136.35,136.45,136.35,136.45,8522
2023-11-27 23:00:00+00:00,136.45,136.54,136.3466,136.54,6124
2023-11-28 00:00:00+00:00,136.5,136.5,136.25,136.27,5325
2023-11-28 09:00:00+00:00,136.0,136.16,136.0,136.16,1702
2023-11-28 10:00:00+00:00,136.18,136.18,136.18,136.18,450
2023-11-28 11:00:00+00:00,136.12,136.22,136.06,136.06,5364
2023-11-28 12:00:00+00:00,136.2,136.24,136.05,136.05,11451
2023-11-28 13:00:00+00:00,136.19,136.51,135.74,136.19,51886
2023-11-28 14:00:00+00:00,136.21,136.46,135.4801,135.56,2373839
2023-11-28 15:00:00+00:00,135.565,136.51,135.4222,136.36,2484561
2023-11-28 16:00:00+00:00,136.36,136.75,136.2,136.69,1643430
2023-11-28 17:00:00+00:00,136.7,136.865,136.42,136.545,1280267
2023-11-28 18:00:00+00:00,136.545,136.715,136.18,136.61,1337337
2023-11-28 19:00:00+00:00,136.62,136.82,136.39,136.705,1770940
2023-11-28 20:00:00+00:00,136.71,137.25,136.49,137.2,3742707
2023-11-28 21:00:00+00:00,137.2,137.29,136.88,137.29,3987715
2023-11-28 22:00:00+00:00,137.23,137.28,137.1001,137.14,3663
2023-11-28 23:00:00+00:00,137.22,137.3,137.14,137.2101,3422
2023-11-29 00:00:00+00:00,137.28,137.5,137.2,137.25,11692
2023-11-29 09:00:00+00:00,137.52,137.85,137.36,137.8,8522
2023-11-29 10:00:00+00:00,137.79,137.91,137.79,137.88,2117
2023-11-29 11:00:00+00:00,137.8,137.91,137.69,137.91,5006
2023-11-29 12:00:00+00:00,137.85,137.99,137.79,137.94,25806
2023-11-29 13:00:00+00:00,137.84,138.47,137.32,138.02,91372
2023-11-29 14:00:00+00:00,138.0,138.288,137.45,137.555,2732776
2023-11-29 15:00:00+00:00,137.56,137.78,135.74,136.0075,4471036
2023-11-29 16:00:00+00:00,136.01,136.14,135.22,135.82,4140186
2023-11-29 17:00:00+00:00,135.825,135.91,135.51,135.61,1594005
2023-11-29 18:00:00+00:00,135.615,135.7,135.16,135.37,1682629
2023-11-29 19:00:00+00:00,135.365,135.5,135.01,135.17,1370244
2023-11-29 20:00:00+00:00,135.17,135.19,134.84,134.98,4708163
2023-11-29 21:00:00+00:00,134.99,135.2,134.9002,135.06,3050916
2023-11-29 22:00:00+00:00,135.03,135.1499,135.03,135.1499,3275
2023-11-29 23:00:00+00:00,135.0431,135.17,135.02,135.08,6766
2023-11-30 00:00:00+00:00,135.08,135.25,135.03,135.2499,10666
2023-11-30 09:00:00+00:00,135.21,135.41,135.0,135.1,14172
2023-11-30 10:00:00+00:00,135.17,135.38,135.16,135.32,4139
2023-11-30 11:00:00+00:00,135.34,135.35,135.34,135.34,1439
2023-11-30 12:00:00+00:00,135.33,135.46,135.33,135.46,12724
2023-11-30 13:00:00+00:00,135.44,135.56,135.08,135.14,49547
2023-11-30 14:00:00+00:00,135.1,135.76,133.9,133.92,3088932
2023-11-30 15:00:00+00:00,133.915,133.97,132.3,132.6,5305970
2023-11-30 16:00:00+00:00,132.59,132.82,131.855,131.88,3798035
2023-11-30 17:00:00+00:00,131.88,132.28,131.66,131.8,2989259
2023-11-30 18:00:00+00:00,131.805,131.83,131.28,131.425,2389489
2023-11-30 19:00:00+00:00,131.425,132.01,131.39,131.985,2566421
2023-11-30 20:00:00+00:00,131.985,132.57,131.355,132.49,8008212
2023-11-30 21:00:00+00:00,132.48,132.6,132.31,132.45,9380544
2023-11-30 22:00:00+00:00,132.49,132.6,132.4,132.5,2593105
2023-11-30 23:00:00+00:00,132.49,132.51,132.41,132.48,14559
2023-12-01 00:00:00+00:00,132.45,132.55,132.43,132.55,17658
2023-12-01 09:00:00+00:00,132.72,132.98,132.72,132.82,12702
2023-12-01 10:00:00+00:00,132.76,132.85,132.61,132.76,6374
2023-12-01 11:00:00+00:00,132.68,132.68,132.61,132.61,726
2023-12-01 12:00:00+00:00,132.63,132.68,132.26,132.26,18191
2023-12-01 13:00:00+00:00,132.4895,132.64,132.0,132.18,45385
2023-12-01 14:00:00+00:00,132.21,132.23,130.91,131.0,3861712
2023-12-01 15:00:00+00:00,131.02,131.79,130.665,130.88,4349765
2023-12-01 16:00:00+00:00,130.88,131.61,130.705,131.41,4505701
2023-12-01 17:00:00+00:00,131.41,132.01,131.31,131.845,3244139
2023-12-01 18:00:00+00:00,131.85,131.95,131.3701,131.46,2484043
2023-12-01 19:00:00+00:00,131.46,131.74,131.295,131.675,2530859
2023-12-01 20:00:00+00:00,131.665,131.97,131.5,131.83,5420050
2023-12-01 21:00:00+00:00,131.82,131.89,131.73,131.88,3666409
2023-12-01 22:00:00+00:00,131.86,131.89,131.8,131.89,7397
2023-12-01 23:00:00+00:00,131.9,131.92,131.8628,131.92,1769
2023-12-02 00:00:00+00:00,131.91,132.07,131.86,131.86,6873
2023-12-04 09:00:00+00:00,131.96,131.96,131.2,131.2,8487
2023-12-04 10:00:00+00:00,131.25,131.33,131.09,131.1,8010
2023-12-04 11:00:00+00:00,131.1,131.2,130.63,130.75,22872
2023-12-04 12:00:00+00:00,130.85,130.97,130.65,130.9,18646
2023-12-04 13:00:00+00:00,130.77,131.44,130.15,130.28,112451
2023-12-04 14:00:00+00:00,130.2214,130.2214,128.6101,129.06,5793633
2023-12-04 15:00:00+00:00,129.05,129.32,127.9,128.175,6256470
2023-12-04 16:00:00+00:00,128.175,128.78,127.95,128.7245,4233062
2023-12-04 17:00:00+00:00,128.725,129.18,128.47,129.0599,3041276
2023-12-04 18:00:00+00:00,129.05,129.07,128.46,128.5,2453040
2023-12-04 19:00:00+00:00,128.5,129.13,128.113,128.65,4441635
2023-12-04 20:00:00+00:00,128.65,129.39,128.58,129.25,5898129
2023-12-04 21:00:00+00:00,129.24,129.53,129.21,129.4,4270763
2023-12-04 22:00:00+00:00,129.38,129.7,129.38,129.49,45667
2023-12-04 23:00:00+00:00,129.46,129.46,129.18,129.2,10457
2023-12-05 00:00:00+00:00,129.21,129.21,129.05,129.14,12152
2023-12-05 09:00:00+00:00,128.83,128.9,128.66,128.69,2384
2023-12-05 10:00:00+00:00,128.78,128.79,128.5,128.54,11301
2023-12-05 11:00:00+00:00,128.68,128.78,128.52,128.52,9438
2023-12-05 12:00:00+00:00,128.6,128.75,128.36,128.36,18234
2023-12-05 13:00:00+00:00,128.58,129.15,128.3516,128.61,69055
2023-12-05 14:00:00+00:00,128.62,130.5379,128.25,130.5106,3603112
2023-12-05 15:00:00+00:00,130.525,131.94,130.165,131.745,5988355
