time,open,high,low,close,volume,hour,close_change,SMA,EMA,RSI,MACD,Signal Line,Upper Band,Lower Band,Stochastic,ATR,VWAP
2020-01-10 14:00:00+00:00,20.9,20.9001,20.871,20.9001,5200,14,-0.02990000000000137,0.0,20.573946438760935,91.0883433210898,0.12187936662004262,0.08489105234242895,0.0,0.0,0.0,0.0,20.859549013990623
2020-01-10 16:00:00+00:00,20.96,20.96,20.96,20.96,100,16,0.05990000000000251,0.0,20.58660393257205,92.01316701316661,0.12620741273866898,0.09315432442167697,0.0,0.0,0.0,0.0,20.859586616929207
2020-01-10 18:00:00+00:00,20.9531,20.9531,20.9531,20.9531,128,18,-0.0069000000000016826,0.0,20.598620197077885,90.92621126519367,0.12760964359811666,0.1000453882569649,0.0,0.0,0.0,0.0,20.859631403032207
2020-01-10 19:00:00+00:00,20.925,20.925,20.9,20.92,44315,19,-0.033099999999997465,0.0,20.60915723979664,86.0499027867788,0.12461356072619623,0.10495902275081118,0.0,0.0,91.84505606523973,0.0549857142857148,20.86821745785178
2020-01-10 20:00:00+00:00,20.93,20.93,20.82,20.82,9581,20,-0.10000000000000142,0.0,20.616070117180357,74.05186837702149,0.11286889681542078,0.1065409975637331,0.0,0.0,71.45769622833836,0.06284285714285762,20.86677901139619
2020-01-13 14:00:00+00:00,21.13,21.13,21.13,21.13,279,14,0.3099999999999987,0.0,20.632920277272802,82.323578349809,0.12711032655124654,0.1106548633612358,0.0,0.0,100.0,0.08459285714285743,20.867007479801764
2020-01-13 18:00:00+00:00,21.11,21.11,21.11,21.11,1658,18,-0.019999999999999574,0.0,20.648562235395005,80.1621835443037,0.13522414954596584,0.11556872059818181,0.0,0.0,94.59459459459467,0.0838428571428574,20.86825441678505
2020-01-14 15:00:00+00:00,21.08,21.1132,21.07,21.1132,1208,15,0.0031999999999996476,0.0,20.66379626046402,73.40228056218493,0.1402953880797675,0.12051405409449895,0.0,0.0,94.58064516129032,0.06834285714285723,20.869166811797534
2020-01-14 16:00:00+00:00,21.1,21.1,21.08,21.1,2500,16,-0.013199999999997658,0.0,20.67809802241602,68.44746162927986,0.14161678136887446,0.12473459954937405,0.0,0.0,90.32258064516203,0.06251428571428594,20.87093264454338
2020-01-14 17:00:00+00:00,21.2263,21.2263,21.2263,21.2263,600,17,0.12629999999999697,0.0,20.69607185774664,70.81627081627086,0.15111340823220587,0.13001036128594043,0.42386802017410596,-0.42386802017410596,100.0,0.06644285714285735,20.87158388815076
2020-01-14 18:00:00+00:00,21.24,21.24,21.24,21.24,100,18,0.013700000000000045,0.0,20.71390556732872,71.01409978308027,0.15792457277490257,0.13559320358373286,0.4013921610437475,-0.4013921610437475,100.0,0.0660857142857143,20.871696379902595
2020-01-14 19:00:00+00:00,21.149,21.2079,21.149,21.2079,416,19,-0.032099999999999795,0.0,20.730102106104827,68.95734597156411,0.1589005612596388,0.14025467511891407,0.3545162818620115,-0.3545162818620115,92.35714285714288,0.06908571428571417,20.872122887219785
2020-01-15 19:00:00+00:00,21.3,21.3132,21.3,21.3132,4426,19,0.10529999999999973,0.0,20.749220069839094,72.39522360103034,0.16625439199543024,0.1454546184942173,0.3108467952308107,-0.3108467952308107,100.0,0.075842857142857,20.87799689029839
2020-01-15 20:00:00+00:00,21.3001,21.3001,21.3001,21.3001,241,20,-0.013099999999997891,0.0,20.76728170689355,71.35110188069709,0.16907628910187356,0.15017895261574857,0.3126197439634812,-0.3126197439634812,97.34387672343918,0.07462142857142824,20.87830275475964
2020-01-16 16:00:00+00:00,21.3315,21.3315,21.3315,21.3315,462,16,0.031399999999997874,0.0,20.785780667323266,74.84450587422279,0.17186522513567581,0.15451620711973402,0.32530889870852153,-0.32530889870852153,100.0,0.07264999999999944,20.878931420507428
2020-01-16 19:00:00+00:00,21.34,21.3431,21.34,21.3431,1331,19,0.011600000000001387,0.0,20.80405343232906,73.3626051957558,0.17301706704095565,0.15821637910397834,0.34098074957239366,-0.34098074957239366,100.0,0.06919999999999936,20.880779038581736
2020-01-16 20:00:00+00:00,21.3383,21.345,21.3101,21.345,1226,20,0.0018999999999991246,0.0,20.82178938536745,74.04589520186562,0.1720993697639983,0.16099297723598235,0.3518694853732652,-0.3518694853732652,100.0,0.07119999999999926,20.882474875971
2020-01-17 16:00:00+00:00,21.415,21.415,21.415,21.415,100,16,0.07000000000000028,0.0,20.841238913716058,79.05611645926292,0.1750031753759096,0.1637950168639678,0.3664873055890191,-0.3664873055890191,100.0,0.0724071428571421,20.882633503918594
2020-01-17 18:00:00+00:00,21.45,21.45,21.45,21.45,100,18,0.03500000000000014,0.0,20.86119829359422,90.03558718861261,0.1780759213638632,0.16665119776394688,0.3804992447603043,-0.3804992447603043,100.0,0.06704999999999929,20.88280246004401
2020-01-17 20:00:00+00:00,21.3601,21.3946,21.36,21.3946,722,20,-0.055399999999998784,0.0,20.878686874132114,74.85907553551363,0.17403461498560446,0.1681278812082784,0.37927883077452174,-0.37927883077452174,85.42105263157923,0.05133571428571366,20.883900486733683
2020-01-21 19:00:00+00:00,21.3861,21.415,21.3861,21.415,1215,19,0.02039999999999864,0.0,20.896270911045814,78.63312054074414,0.17051239927630846,0.16860478482188443,0.36944026509530364,-0.36944026509530364,90.78947368421046,0.05197142857142799,20.885811063705052
2020-01-22 15:00:00+00:00,21.6109,21.6109,21.6109,21.6109,584,15,0.19590000000000174,0.0,20.91970137297874,84.30994071418783,0.18143701774593168,0.17117123140669388,0.39273303360452694,-0.39273303360452694,100.0,0.06287857142857105,20.887062665519846
2020-01-22 19:00:00+00:00,21.5573,21.5573,21.5,21.5148,2809,19,-0.09609999999999985,0.0,20.93921280337288,75.66196486018335,0.18026243657260466,0.17298947243987603,0.3875690612821947,-0.3875690612821947,79.19463087248324,0.06842857142857106,20.892231598155576
2020-01-23 14:00:00+00:00,21.4691,21.4691,21.4691,21.4691,232,14,-0.045700000000000074,0.0,20.956586154081965,66.68499175371112,0.1736423238405429,0.17312004272000941,0.36158125402620367,-0.36158125402620367,69.30071444035507,0.06267142857142842,20.892623647431368
2020-01-23 17:00:00+00:00,21.4243,21.4243,21.4243,21.4243,696,17,-0.04480000000000217,0.0,20.971921034275997,62.145775668907405,0.16290300675598246,0.17107663552720404,0.28906162519071826,-0.28906162519071826,59.60164537778695,0.06489285714285715,20.893705449841402
2020-01-23 19:00:00+00:00,21.44,21.4434,21.44,21.4434,1889,19,0.01910000000000167,0.0,20.987379361021045,65.79053238567803,0.1541562140913726,0.16769255124003776,0.2788767628220576,-0.2788767628220576,46.124155677066476,0.05975714285714316,20.896724379713564
2020-01-24 14:00:00+00:00,21.5825,21.5825,21.5825,21.5825,148,14,0.1390999999999991,0.0,21.006891513118713,67.27389352148825,0.15664284417931285,0.16548260982789278,0.27747051792180544,-0.27747051792180544,90.86229086229045,0.06217142857142883,20.89701933525524
2020-01-24 15:00:00+00:00,21.5689,21.5689,21.5689,21.5689,158,15,-0.013600000000000279,0.0,21.02531802088531,67.23076923076914,0.15572105471340691,0.16353029880499562,0.2660548309139259,-0.2660548309139259,86.03723404255277,0.06220714285714329,20.897327698541798
2020-01-24 19:00:00+00:00,21.19,21.3,21.19,21.3,1246,19,-0.2688999999999986,0.0,21.03432398741366,48.45208845208857,0.13177354382457906,0.1571789478089123,0.23410189954040891,-0.23410189954040891,26.13447374673308,0.08702857142857187,20.89877985765804
2020-01-27 15:00:00+00:00,20.9348,20.95,20.9348,20.95,200,15,-0.3500000000000014,0.0,21.03155926651485,35.504093222214024,0.08358932824131671,0.1424610238953932,0.29945361665260023,-0.29945361665260023,2.24818813784944,0.11228571428571474,20.898809489855537
2020-01-27 16:00:00+00:00,21.0267,21.0267,21.0267,21.0267,200,16,0.07670000000000243,0.0,21.03139994630125,38.87607464877347,0.05100409576735032,0.12416963826978462,0.3338143007248601,-0.3338143007248601,13.592663807129462,0.11527142857142916,20.89888343509508
2020-01-27 19:00:00+00:00,21.0676,21.0676,21.0676,21.0676,108,19,0.04089999999999705,0.0,21.032586833307764,37.607020547945204,0.028155790031135552,0.10496686862205482,0.3535001721134191,-0.3535001721134191,19.642064783315966,0.11319285714285751,20.89893609593831
2020-01-28 14:00:00+00:00,21.2089,21.2089,21.2089,21.2089,707,14,0.1413000000000011,0.0,21.03836759287144,42.00543802639436,0.02120562696109829,0.08821462028986352,0.3596353597743226,-0.3596353597743226,40.54134003845585,0.12078571428571472,20.899568144415824
2020-01-28 20:00:00+00:00,21.24,21.24,21.24,21.24,193,20,0.031099999999998573,0.0,21.04497849146582,44.78970072795896,0.017999594618920867,0.07417161515567498,0.3626664309048603,-0.3626664309048603,45.14125129418702,0.11657857142857177,20.89975753817949
2020-01-29 18:00:00+00:00,21.3701,21.3701,21.3701,21.3701,105,18,0.13010000000000232,0.0,21.055638213057104,48.59097470658387,0.025660969910731524,0.06446948610668629,0.3625492226472315,-0.3625492226472315,64.38396686880647,0.12380714285714335,20.899899853033983
2020-01-29 20:00:00+00:00,21.3201,21.3407,21.3201,21.3407,316,20,-0.029400000000002535,0.0,21.064984501153592,40.53125876086343,0.029025740069148043,0.05738073689917864,0.3625701754216275,-0.3625701754216275,62.667901806391654,0.11338571428571471,20.90030088617617
2020-01-30 18:00:00+00:00,21.259,21.2705,21.25,21.2705,1518,18,-0.07019999999999982,0.0,21.07172271423052,41.28060532514807,0.02573117834062444,0.051050825187467806,0.364608944082931,-0.364608944082931,51.82955071792481,0.11194285714285737,20.901911771720467
2020-01-31 15:00:00+00:00,21.1649,21.1649,21.1649,21.1649,100,15,-0.10559999999999903,0.0,21.074777707206568,39.587897042716314,0.014432804583627501,0.04372722106669975,0.37274193965658686,-0.37274193965658686,35.525706345530345,0.11622142857142873,20.901987136663102
2020-01-31 18:00:00+00:00,20.95,20.95,20.95,20.95,100,18,-0.2149000000000001,0.0,21.070686634839138,35.45894904653878,-0.011726693996170212,0.032636438054125756,0.4073259730434561,-0.4073259730434561,2.346765477844696,0.12837142857142858,20.90200089184164
2020-01-31 19:00:00+00:00,21.0,21.0451,20.99,21.009,1914,19,0.05900000000000105,0.0,21.06866412222146,37.00023940627246,-0.027381837396340813,0.020632782964032443,0.42758970139241215,-0.42758970139241215,11.45592095105776,0.13380000000000006,20.902584411924767
2020-02-03 15:00:00+00:00,21.3,21.3,21.3,21.3,200,15,0.29100000000000037,0.0,21.076248905099444,42.250507488890165,-0.01612154419252576,0.013281917532720802,0.4239499040663947,-0.4239499040663947,57.59343952058058,0.14465000000000014,20.902810751864497
2020-02-03 19:00:00+00:00,21.26,21.26,21.26,21.26,183,19,-0.03999999999999915,0.0,21.082273531161757,41.647287869774566,-0.010306539042044705,0.008564226217767701,0.39628073037074335,-0.39628073037074335,74.70709855272254,0.14653571428571435,20.902996793226126
2020-02-03 20:00:00+00:00,21.27,21.28,21.27,21.28,484,20,0.019999999999999574,0.0,21.088756366205633,49.37507811523561,-0.004037728294040477,0.006043835315406066,0.37969255208033265,-0.37969255208033265,79.3016310590399,0.12090000000000016,20.903515417213796
2020-02-04 14:00:00+00:00,21.22,21.22,21.22,21.22,276,14,-0.060000000000002274,0.0,21.093059436166104,60.30377041673022,-0.0038665776704540633,0.00406175271823404,0.3671304995287434,-0.3671304995287434,64.27041180671236,0.09910000000000022,20.90376349237454
2020-02-04 15:00:00+00:00,21.72,21.745,21.72,21.745,405,15,0.5250000000000021,0.0,21.114434536619672,70.42365652544774,0.038191920141990465,0.010887786202985326,0.4231340407259443,-0.4231340407259443,100.0,0.13112142857142878,20.904729978298793
2020-02-04 17:00:00+00:00,21.8612,21.8612,21.8612,21.8612,250,17,0.11619999999999919,0.0,21.138918650173125,71.63812847638778,0.07997801477974775,0.024705831918337813,0.49533119595299147,-0.49533119595299147,100.0,0.13650000000000034,20.905407816251607
2020-02-04 19:00:00+00:00,21.87,21.873,21.84,21.8729,3933,19,0.011700000000001154,0.0,21.16298361246253,69.48128153972534,0.11273831097993181,0.042312327730656615,0.5463497302913979,-0.5463497302913979,99.98916576381369,0.12876428571428608,20.91607551486131
2020-02-05 14:00:00+00:00,22.27,22.27,21.9,21.9,635,14,0.027099999999997237,0.0,21.18714808418507,69.40948123750141,0.13928226599740157,0.06170631538400561,0.5982193150905246,-0.5982193150905246,71.96969696969691,0.1549071428571432,20.91782400170149
2020-02-05 15:00:00+00:00,21.5943,21.5943,21.55,21.55,846,15,-0.34999999999999787,0.0,21.199044868310146,54.68465184104995,0.1305713217404616,0.07547931665529681,0.60711616117338,-0.60711616117338,45.45454545454555,0.17061428571428575,20.919317168231522
2020-02-05 19:00:00+00:00,21.52,21.5217,21.51,21.5217,1078,19,-0.028300000000001546,21.211628333333334,21.20962372508686,54.715997915581056,0.12000096573584429,0.08438364647140631,21.796980072483667,20.626276594183,43.31060606060604,0.1698999999999999,20.92112470070172
2020-02-05 20:00:00+00:00,21.5787,21.5787,21.5787,21.5787,1000,20,0.05700000000000216,21.230023333333335,21.22172458655942,58.085843215447646,0.11489882395746065,0.09048668196861719,21.801500070070343,20.658546596596327,47.62878787878802,0.16749285714285733,20.92294999569751
2020-02-06 14:00:00+00:00,21.6406,21.6406,21.6406,21.6406,100,14,0.061899999999997846,21.249541666666666,21.235458206672227,62.77321303904193,0.11452992286091757,0.09529533014707726,21.811270628842703,20.68781270449063,52.3181818181818,0.16437142857142867,20.923149145430777
2020-02-06 17:00:00+00:00,21.65,21.671,21.65,21.65,1484,17,0.009399999999999409,21.268708333333333,21.249049740879695,71.12761076904499,0.1136855710290341,0.09897337832346864,21.83113326081488,20.706283405851785,51.562499999999964,0.15119285714285727,20.926130141692063
2020-02-06 20:00:00+00:00,21.63,21.675,21.63,21.675,321,20,0.02500000000000213,21.283955,21.263015323145932,70.52261802046098,0.11372278174730965,0.10192325900823684,21.848064311075518,20.71984568892448,43.33333333333348,0.14761428571428578,20.926793897758454
2020-02-07 17:00:00+00:00,21.5601,21.5888,21.5601,21.5888,218,17,-0.08620000000000161,21.296268333333334,21.27369678796082,60.184793341797075,0.10557959605083411,0.1026545264167563,21.86167939572394,20.730857270942728,35.12380952380953,0.1350357142857145,20.927192146365687
2020-02-07 18:00:00+00:00,21.5,21.5,21.47,21.47,350,18,-0.11880000000000024,21.30541333333333,21.28013295884735,57.01590271281561,0.08851949790059521,0.09982752071352409,21.867597615818774,20.743229050847887,23.809523809523796,0.140664285714286,20.92771590439169
2020-02-07 19:00:00+00:00,21.4697,21.4697,21.4697,21.4697,446,19,-0.0002999999999993008,21.314408333333336,21.286348271672026,56.422235764100414,0.0741206233053866,0.0946861412318966,21.868303918686454,20.76051274798022,23.78095238095243,0.13925714285714313,20.92838149051699
2020-02-10 18:00:00+00:00,21.62,21.62,21.61,21.61,1279,18,0.14029999999999987,21.32591,21.29695980374835,62.522476239404064,0.07318679707489295,0.09038627240049588,21.861038706997313,20.790781293002688,17.530925902786436,0.14570714285714306,20.93077352814476
2020-02-11 15:00:00+00:00,21.845,21.929,21.845,21.929,1257,15,0.31899999999999906,21.342550000000003,21.31768243313365,56.80876258140903,0.09706842271111427,0.09172270246261956,21.84073668916696,20.844363310833046,57.39097838310621,0.13099285714285713,20.934204563153514
2020-02-11 17:00:00+00:00,21.87,21.87,21.86,21.86,400,17,-0.06899999999999906,21.35805,21.335463336965333,49.95398773006132,0.10916863171144442,0.09521188831238453,21.80169807816909,20.91440192183091,48.76921154567035,0.12762142857142855,20.935216051918534
2020-02-12 15:00:00+00:00,21.86,21.869,21.85,21.85,328,15,-0.00999999999999801,21.373881666666662,21.352333391491058,49.120786301159484,0.11660704466941141,0.09949091958378992,21.807530610787143,20.94023272254618,47.51968011995525,0.12662142857142836,20.936034873922054
2020-02-12 18:00:00+00:00,21.86,21.88,21.86,21.87,985,18,0.019999999999999574,21.389048333333335,21.369306067179874,48.84187770228545,0.12270144747500566,0.10413302516203307,21.799298727220012,20.978797939446657,87.15436533855919,0.10039999999999973,20.938538665578005
2020-02-13 16:00:00+00:00,22.0,22.0,22.0,22.0,137,16,0.129999999999999,21.406496666666666,21.389984556780533,70.92633928571428,0.1364483277645725,0.11059608568254096,21.80355516215828,21.009438171175052,100.0,0.0846857142857141,20.938934300063657
2020-02-13 18:00:00+00:00,22.0,22.0,22.0,22.0,301,18,0.0,21.424496666666666,21.409985063115595,72.8436335848697,0.1456637088716164,0.11760961032035605,21.776561428053657,21.072431905279675,100.0,0.08182857142857129,20.939802505824172
2020-02-13 19:00:00+00:00,22.0,22.028,22.0,22.0237,1956,19,0.02370000000000161,21.44455833333333,21.43010686432492,71.95146014206796,0.15311434980879923,0.12471055821804469,21.820050803087458,21.0690658635792,99.22980476446406,0.07975714285714249,20.945535319710448
2020-02-14 18:00:00+00:00,21.9401,22.0064,21.9401,22.0064,367,18,-0.017300000000002314,21.459165,21.4490017212323,68.875128998968,0.15582679669908117,0.130933805914252,21.849357507818695,21.068972492181302,96.13111230521235,0.08130714285714268,20.946587054075515
2020-02-18 15:00:00+00:00,22.03,22.03,22.03,22.03,100,15,0.02360000000000184,21.47449833333333,21.46805084512632,69.32465419039876,0.15805875028321736,0.13635879478804508,21.880818215614262,21.068178451052397,100.0,0.0808214285714285,20.946879642222495
2020-02-18 19:00:00+00:00,22.03,22.047,22.03,22.047,399,19,0.01699999999999946,21.490061666666666,21.487032784630376,69.07301066447906,0.15936231790288957,0.140959499411014,21.91197383063591,21.06814950269742,100.0,0.07882142857142835,20.948063795945338
2020-02-19 14:00:00+00:00,22.55,22.55,22.16,22.16,3161,14,0.11299999999999955,21.507728333333333,21.509097283494953,78.50299401197614,0.16758178178835337,0.14628395588648188,21.950788339249065,21.0646683274176,63.89891696750901,0.10654285714285676,20.958311144695937
2020-02-19 15:00:00+00:00,22.27,22.27,22.27,22.27,186,15,0.10999999999999943,21.525123333333333,21.534044913544296,90.27386226339117,0.18088669757567288,0.15320450422432008,21.995137548011932,21.055109118654734,74.08127372026281,0.10591428571428528,20.95896342612396
2020-02-19 16:00:00+00:00,22.35,22.35,22.35,22.35,200,16,0.08000000000000185,21.543623333333333,21.560797539329727,91.0243265914811,0.19563115641102868,0.1616898346616618,22.049774868371003,21.037471798295662,78.72340425531925,0.1116071428571426,20.959706834797657
2020-02-20 14:00:00+00:00,22.81,22.81,22.81,22.81,250,14,0.4599999999999973,21.570325000000004,21.60175499705662,93.0848772081,0.24164882465627002,0.17768163266058346,22.213963174262805,20.926686825737203,100.0,0.1337285714285709,20.960942069845807
2020-02-20 15:00:00+00:00,22.26,22.26,22.26,22.26,203,15,-0.5499999999999972,21.586105,21.62333680043181,60.19339738851946,0.23107407670417857,0.18836012146930248,22.230992974277974,20.941217025722025,42.70833333333347,0.15022857142857074,20.961645884409563
2020-02-20 16:00:00+00:00,22.05,22.05,22.05,22.05,100,16,-0.21000000000000085,21.598603333333337,21.637325757794702,55.38365635271454,0.20340355820377454,0.1913688088161969,22.229774529060546,20.967432137606128,20.833333333333318,0.16029999999999944,20.96193627866643
2020-02-21 14:00:00+00:00,22.68,22.68,22.03,22.03,307,14,-0.019999999999999574,21.610245000000003,21.65020032311291,55.07156542319395,0.17781094617976834,0.18865723628891118,22.213675867797175,21.00681413220283,17.894736842105456,0.20537142857142804,20.962810452369013
2020-02-21 17:00:00+00:00,22.01,22.01,22.01,22.01,164,17,-0.019999999999999574,21.62136,21.661997033830517,53.94455088470644,0.15413797725862466,0.18175338448285389,22.16986200939988,21.07285799060012,8.03540636854819,0.20465714285714245,20.963268110836328
2020-02-21 19:00:00+00:00,21.8616,21.8616,21.8616,21.8616,311,19,-0.1484000000000023,21.62997,21.668541393377055,46.140546569994406,0.12199604460236202,0.16980191650675552,22.11866296043514,21.14127703956486,0.0,0.20597142857142842,20.964012002651984
2020-02-21 20:00:00+00:00,21.91,21.91,21.91,21.91,190,20,0.04840000000000089,21.63822,21.676458069004035,47.556207233626594,0.09928431907847823,0.15569839702110008,22.086624855952763,21.189815144047238,5.103331927456866,0.20942857142857133,20.964490337638416
2020-02-24 19:00:00+00:00,21.26,21.26,21.25,21.25,787,19,-0.6600000000000001,21.634886666666667,21.66247583723341,34.386729628284286,0.027709214248332614,0.13010056046654658,22.21156054613675,21.058212787196585,0.0,0.25457142857142856,20.965087070302534
2020-02-24 20:00:00+00:00,21.36,21.36,21.36,21.36,200,20,0.10999999999999943,21.634309999999996,21.652558596668378,37.4260815437286,-0.019908992832245787,0.10009864980678812,22.281499978697315,20.987120021302676,7.051282051282021,0.2564571428571428,20.965296715541584
2020-02-25 16:00:00+00:00,20.76,20.76,20.76,20.76,487,16,-0.5999999999999979,21.623393333333333,21.623294380384166,29.820770306342936,-0.10485306968646313,0.05910830590813787,22.477049732286456,20.76973693438021,0.0,0.2976285714285711,20.965031680323193
2020-02-25 18:00:00+00:00,20.8,20.8,20.8,20.8,292,18,0.03999999999999915,21.609878333333334,21.596301122010914,30.32998927377119,-0.1670189068835093,0.013882863349808441,22.60741211595607,20.6123445507106,1.951219512195083,0.2992714285714282,20.964904034456172
2020-02-25 19:00:00+00:00,20.67,20.67,20.51,20.51,473,19,-0.28999999999999915,21.59313166666667,21.56068469178105,25.34958766583003,-0.23695488865460135,-0.036284687051073516,22.76616292891439,20.420100404418953,0.0,0.2840571428571424,20.96433479666451
2020-02-25 20:00:00+00:00,20.68,20.68,20.68,20.68,200,20,0.16999999999999815,21.57998,21.5318097838538,26.66431842197953,-0.2754864425931558,-0.08412503815948998,22.85559085680546,20.30436914319454,7.391304347826015,0.2883428571428566,20.96418443293953
2020-02-26 14:00:00+00:00,20.6,20.77,20.6,20.77,494,14,0.08999999999999986,21.569074999999998,21.506832413891377,26.878951065324202,-0.29535604818497774,-0.12637124016458753,22.91137650115388,20.226773498846114,11.304347826086884,0.29477142857142774,20.96393111991338
2020-02-26 15:00:00+00:00,20.958,20.958,20.958,20.958,841,15,0.18799999999999883,21.560985000000002,21.48883790851789,20.554566268125086,-0.2925603711052389,-0.15960906635271782,22.933825787487557,20.188144212512448,20.645161290322452,0.27534285714285645,20.96391797718763
2020-02-26 20:00:00+00:00,20.6248,20.6248,20.6248,20.6248,100,20,-0.33319999999999794,21.545023333333337,21.460508796763204,22.076502732240357,-0.31361606147176246,-0.19041046537652676,22.977198837280127,20.112847829386546,5.290322580645116,0.25985714285714223,20.96382864887219
2020-02-27 14:00:00+00:00,19.94,19.94,19.78,19.78,451,14,-0.8447999999999993,21.515208333333337,21.405410147689,18.143033569102883,-0.3939301657592509,-0.2311144054530716,23.136036233025667,19.894380433641007,0.0,0.30519999999999925,20.96242393430891
2020-02-27 15:00:00+00:00,19.861,19.861,19.861,19.861,200,15,0.08099999999999952,21.491224999999996,21.354773749404114,20.07285170263252,-0.4459035504202795,-0.2740722344465132,23.22523083632843,19.757219163671564,3.6322869955156727,0.26455714285714216,20.96184466737842
2020-02-27 16:00:00+00:00,19.96,20.03,19.96,20.03,600,16,0.16900000000000048,21.47589166666667,21.311338544505617,23.759541984732778,-0.468060435263876,-0.3128698746099858,23.24736840668362,19.70441492664972,11.73708920187794,0.2751999999999994,20.960376740827865
2020-02-27 17:00:00+00:00,20.3279,20.3279,20.3279,20.3279,396,17,0.2978999999999985,21.464245000000002,21.279094657800513,30.448971266858692,-0.45632169335770456,-0.34156023835952953,23.19777084214037,19.730719157859635,25.723004694835623,0.28587857142857054,20.959719842739414
2020-02-27 18:00:00+00:00,20.3598,20.3598,20.1801,20.1801,861,18,-0.14780000000000015,21.44945333333333,21.243062046069348,28.492925877116576,-0.45371473951830765,-0.3639911385912852,23.040200264279875,19.858706402386787,25.322784810126503,0.29525714285714194,20.95796327592839
2020-02-28 16:00:00+00:00,19.1423,19.29,19.1423,19.29,701,16,-0.8901000000000003,21.417471666666668,21.179027224886745,26.950938426078295,-0.5175068441795396,-0.3946942797089361,23.066662526771317,19.768280806562018,6.660053208278863,0.3222428571428563,20.954909148208127
2020-02-28 19:00:00+00:00,19.3785,19.3785,19.3785,19.3785,163,19,0.0884999999999998,21.386446666666664,21.11999354538226,26.579675200340333,-0.5545290704049535,-0.42666123784813964,23.059719903201977,19.713173430131352,13.008756953241187,0.320707142857142,20.954238253486263
2020-02-28 20:00:00+00:00,19.3552,19.3552,19.3552,19.3552,159,20,-0.023299999999998988,21.352865,21.062131461927105,30.775125903218665,-0.5790743579558644,-0.4571438618696846,23.012325336469633,19.69340466353037,11.725505314754708,0.27951428571428494,20.95357470365015
2020-03-02 14:00:00+00:00,19.5539,19.5539,19.5539,19.5539,100,14,0.19869999999999877,21.323085,21.01268125006064,33.6568475723316,-0.5758551461173376,-0.4808861187192152,22.89994393438427,19.746226065615726,22.668943107341523,0.2908499999999992,20.953209503159716
2020-03-02 15:00:00+00:00,19.8061,19.8061,19.8061,19.8061,200,15,0.252200000000002,21.298678333333335,20.973121209075046,40.67558617035366,-0.5466520012738485,-0.4940392952301419,22.754778073808097,19.842578592858573,36.55890290246197,0.2881499999999994,20.95261121206273
2020-03-02 20:00:00+00:00,20.1,20.1,20.1,20.1,500,20,0.2939000000000007,21.280929999999998,20.94449428418734,42.56105068746153,-0.4940973778064581,-0.49405091174540516,22.543320894295487,20.01853910570451,52.74549760422993,0.2969999999999996,20.951500931342164
2020-03-03 19:00:00+00:00,19.43,19.43,19.43,19.43,400,19,-0.6700000000000017,21.25559666666667,20.894838733886115,35.03929974991067,-0.5007386571091423,-0.49538846081815263,22.482047872167264,20.029145461166074,15.845128600539793,0.3327142857142856,20.949917527226933
