,Action,Portfolio,Price,Timestamp
356,Buy,10244.381765003876,213.82999998424054,2024-06-26 17:00:00+00:00
357,Buy,10249.66552235332,214.01219851353167,2024-06-26 18:00:00+00:00
358,Sell,10253.799558081775,214.14999970448017,2024-06-26 19:00:00+00:00
359,Buy,10253.799558081775,212.94999855873584,2024-06-26 22:00:00+00:00
360,Sell,10252.599565715413,212.65000046714545,2024-06-26 23:00:00+00:00
361,Buy,10252.599565715413,212.7999984155178,2024-06-27 08:00:00+00:00
362,Buy,10253.799566861157,213.0999987019539,2024-06-27 09:00:00+00:00
363,Buy,10259.399583913808,213.8000008335352,2024-06-27 10:00:00+00:00
364,Buy,10261.489573032884,213.98999984436034,2024-06-27 11:00:00+00:00
365,Buy,10263.869567111185,214.15999942138194,2024-06-27 12:00:00+00:00
366,Buy,10268.119596043947,214.41000112330914,2024-06-27 13:00:00+00:00
367,Buy,10268.119596043949,214.41000112330914,2024-06-27 14:00:00+00:00
368,Buy,10243.259527240447,213.27999799587727,2024-06-27 15:00:00+00:00
369,Buy,10241.459578198128,213.20500011911392,2024-06-27 16:00:00+00:00
370,Buy,10253.549578328304,213.6700001241207,2024-06-27 17:00:00+00:00
371,Buy,10252.569606071931,213.6350011149645,2024-06-27 18:00:00+00:00
372,Sell,10255.614519868523,213.73999814243317,2024-06-27 19:00:00+00:00
373,Buy,10255.614519868523,214.1899985720873,2024-06-27 22:00:00+00:00
374,Sell,10256.734523279052,214.46999942471982,2024-06-27 23:00:00+00:00
375,Buy,10256.734523279052,216.3199997278452,2024-06-28 10:00:00+00:00
376,Buy,10256.054524970967,216.1500001508236,2024-06-28 11:00:00+00:00
377,Buy,10254.214506825978,215.91999788269996,2024-06-28 12:00:00+00:00
378,Sell,10253.323522392708,215.83899929785727,2024-06-28 13:00:00+00:00
379,Buy,10253.323522392708,214.32499913995264,2024-06-28 14:00:00+00:00
380,Buy,10253.50351729694,214.36999786601066,2024-06-28 15:00:00+00:00
381,Buy,10252.063522945555,214.1899985720873,2024-06-28 16:00:00+00:00
382,Buy,10249.478547839839,213.95500083520412,2024-06-28 17:00:00+00:00
383,Sell,10248.988561711652,213.9200018260479,2024-06-28 18:00:00+00:00
384,Buy,10248.988561711652,211.18000038051605,2024-06-28 22:00:00+00:00
385,Sell,10249.02856057926,211.19000009741782,2024-06-28 23:00:00+00:00
386,Buy,10249.02856057926,211.6599999608755,2024-07-01 08:00:00+00:00
387,Buy,10246.748563669975,211.09000073355435,2024-07-01 09:00:00+00:00
388,Buy,10245.948551200301,210.98999917484522,2024-07-01 10:00:00+00:00
389,Buy,10247.86854952174,211.14999903496505,2024-07-01 11:00:00+00:00
390,Buy,10255.368567656868,211.65000024397372,2024-07-01 12:00:00+00:00
391,Buy,10251.768551050562,211.44999932140112,2024-07-01 13:00:00+00:00
392,Buy,10287.468600500375,213.15000167615415,2024-07-01 14:00:00+00:00
393,Buy,10338.298574992734,215.36000056712626,2024-07-01 15:00:00+00:00
394,Buy,10346.54856092127,215.6900000042677,2024-07-01 16:00:00+00:00
395,Buy,10381.443354415089,216.98239976329802,2024-07-01 17:00:00+00:00
396,Buy,10373.833806896168,216.7200015729904,2024-07-01 18:00:00+00:00
397,Buy,10344.733708876805,215.74999830567836,2024-07-01 19:00:00+00:00
398,Buy,10375.113801387435,216.7300012898922,2024-07-01 20:00:00+00:00
399,Buy,10382.153742556411,216.94999945142268,2024-07-01 21:00:00+00:00
400,Buy,10385.453793993813,217.05000101013184,2024-07-01 22:00:00+00:00
401,Buy,10376.974183310609,216.80060069591997,2024-07-01 23:00:00+00:00
402,Buy,10372.053119819504,216.65999888188838,2024-07-02 08:00:00+00:00
403,Buy,10351.893216458851,216.1000015663147,2024-07-02 09:00:00+00:00
404,Buy,10344.493101114374,215.8999984488964,2024-07-02 10:00:00+00:00
405,Sell,10491.93309732099,219.77999834907055,2024-07-02 19:00:00+00:00
406,Buy,10491.93309732099,219.55000047063828,2024-07-02 22:00:00+00:00
407,Sell,10492.09909788919,219.59150061268807,2024-07-02 23:00:00+00:00
408,Buy,10492.09909788919,219.71000033075808,2024-07-03 10:00:00+00:00
409,Buy,10491.659092786746,219.59999905514718,2024-07-03 11:00:00+00:00
410,Buy,10490.459091641002,219.44999891192913,2024-07-03 12:00:00+00:00
411,Buy,10492.219090102319,219.60999877204895,2024-07-03 13:00:00+00:00
412,Buy,10513.63909826272,221.13999935493467,2024-07-03 14:00:00+00:00
413,Buy,10503.439088523892,220.53999878206253,2024-07-03 15:00:00+00:00
414,Buy,10498.837111697223,220.30989994072914,2024-07-03 16:00:00+00:00
415,Buy,10525.899339402942,221.54000120007993,2024-07-03 17:00:00+00:00
416,Buy,10509.310520192888,220.84880039966106,2024-07-03 18:00:00+00:00
417,Sell,10515.06174455388,221.07000133662223,2024-07-03 19:00:00+00:00
418,Buy,10515.06174455388,221.2999992150545,2024-07-05 13:00:00+00:00
419,Buy,10526.282550678663,224.10520074625015,2024-07-05 14:00:00+00:00
420,Buy,10527.520935285596,224.25999882211684,2024-07-05 15:00:00+00:00
421,Buy,10538.960949427466,225.30000010774134,2024-07-05 16:00:00+00:00
422,Buy,10535.740917673735,225.0699978396177,2024-07-05 17:00:00+00:00
423,Buy,10536.845961016134,225.13500038917064,2024-07-05 18:00:00+00:00
424,Buy,10538.65099332104,225.2300020894289,2024-07-05 19:00:00+00:00
425,Buy,10561.540990593841,226.3200019595623,2024-07-05 20:00:00+00:00
426,Buy,10558.78096776605,226.2000009670496,2024-07-05 21:00:00+00:00
427,Buy,10561.570945847634,226.31160009031294,2024-07-05 22:00:00+00:00
428,Sell,10562.607773386411,226.35000111026764,2024-07-05 23:00:00+00:00
429,Buy,10562.607773386411,227.1600001277685,2024-07-08 10:00:00+00:00
430,Buy,10562.367780180768,227.10000182635784,2024-07-08 11:00:00+00:00
431,Buy,10568.287753056746,227.8399984358549,2024-07-08 12:00:00+00:00
432,Buy,10564.32776859043,227.47999984800816,2024-07-08 13:00:00+00:00
433,Buy,10510.987742244368,223.66999796614647,2024-07-08 14:00:00+00:00
434,Buy,10540.737795524197,225.42000110025407,2024-07-08 15:00:00+00:00
435,Buy,10561.257798435596,226.50000125348566,2024-07-08 16:00:00+00:00
436,Buy,10565.037783607988,226.68000054740907,2024-07-08 17:00:00+00:00
437,Sell,10559.977724929886,226.4599979961872,2024-07-08 18:00:00+00:00
438,Buy,10559.977724929886,227.94999971146584,2024-07-08 22:00:00+00:00
439,Sell,10559.617717562656,227.85999786965846,2024-07-08 23:00:00+00:00
440,Buy,10559.617717562656,227.47000013110636,2024-07-09 10:00:00+00:00
441,Buy,10560.697722105579,227.7400012668371,2024-07-09 11:00:00+00:00
442,Buy,10559.017699431019,227.52999843251706,2024-07-09 12:00:00+00:00
443,Buy,10567.489922263674,228.30020050821304,2024-07-09 13:00:00+00:00
444,Buy,10565.737144844632,228.17500212113856,2024-07-09 14:00:00+00:00
445,Buy,10569.902101558975,228.4199995749235,2024-07-09 15:00:00+00:00
446,Buy,10565.723971380881,228.20009798660277,2024-07-09 16:00:00+00:00
447,Buy,10572.233971450976,228.51009798994062,2024-07-09 17:00:00+00:00
448,Buy,10562.80171434007,228.09999985468386,2024-07-09 18:00:00+00:00
449,Sell,10567.5516896107,228.28999886550903,2024-07-09 19:00:00+00:00
450,Buy,10567.5516896107,228.68000099375246,2024-07-09 22:00:00+00:00
451,Sell,10568.577683391219,228.93649943888187,2024-07-09 23:00:00+00:00
452,Buy,10568.577683391219,229.1200017065048,2024-07-10 10:00:00+00:00
453,Sell,10570.297669815856,229.54999831266403,2024-07-10 11:00:00+00:00
454,Buy,10570.297669815856,229.69999845588205,2024-07-10 12:00:00+00:00
455,Sell,10569.697669242985,229.54999831266403,2024-07-10 13:00:00+00:00
456,Buy,10569.697669242985,231.28000201296805,2024-07-10 16:00:00+00:00
457,Buy,10569.873660748703,231.3239998893976,2024-07-10 17:00:00+00:00
458,Sell,10574.961664201957,231.96000032105445,2024-07-10 18:00:00+00:00
459,Buy,10574.961664201957,232.67419871447086,2024-07-10 22:00:00+00:00
460,Sell,10574.27206124919,232.50179797627925,2024-07-10 23:00:00+00:00
461,Buy,10574.27206124919,232.70000132024288,2024-07-11 09:00:00+00:00
462,Buy,10574.27206124919,232.70000132024288,2024-07-11 10:00:00+00:00
463,Buy,10573.71204198516,232.62999891223907,2024-07-11 11:00:00+00:00
464,Buy,10568.322049715287,232.13999961497782,2024-07-11 12:00:00+00:00
465,Buy,10567.202081422287,232.0600018797636,2024-07-11 13:00:00+00:00
466,Buy,10563.292042864186,231.82999961163998,2024-07-11 14:00:00+00:00
467,Buy,10465.062071401531,226.6600011136055,2024-07-11 15:00:00+00:00
468,Buy,10469.262044683797,226.85999984133244,2024-07-11 16:00:00+00:00
469,Buy,10489.042090492923,227.72000183303356,2024-07-11 17:00:00+00:00
470,Sell,10466.542069010216,226.8200009737253,2024-07-11 18:00:00+00:00
471,Buy,10466.542069010216,227.90000112695694,2024-07-11 22:00:00+00:00
472,Buy,10468.302071861226,228.34000183970926,2024-07-11 23:00:00+00:00
473,Buy,10465.982067304953,228.05000127017496,2024-07-12 08:00:00+00:00
474,Buy,10469.502064227589,228.3700009904146,2024-07-12 09:00:00+00:00
475,Buy,10470.482036483962,228.43999900872706,2024-07-12 10:00:00+00:00
476,Buy,10468.102029236587,228.2999985824108,2024-07-12 11:00:00+00:00
477,Buy,10473.422045436604,228.57999943504333,2024-07-12 12:00:00+00:00
478,Buy,10465.442086981948,228.200001413393,2024-07-12 13:00:00+00:00
479,Buy,10537.892055193359,231.3500000312805,2024-07-12 14:00:00+00:00
480,Buy,10550.392030547435,231.84999904544352,2024-07-12 15:00:00+00:00
481,Buy,10524.744771562702,230.90010056452752,2024-07-12 16:00:00+00:00
482,Buy,10540.002004239017,231.44500173153875,2024-07-12 17:00:00+00:00
483,Buy,10564.651942907149,232.29499961664675,2024-07-12 18:00:00+00:00
484,Buy,10562.402006604247,232.2200017398834,2024-07-12 19:00:00+00:00
485,Buy,10510.941966542941,230.5600004475832,2024-07-12 20:00:00+00:00
486,Buy,10498.781889380007,230.17999803624153,2024-07-12 21:00:00+00:00
487,Buy,10502.08194081741,230.27999959495065,2024-07-12 22:00:00+00:00
488,Buy,10500.381988944107,230.23000101044178,2024-07-12 23:00:00+00:00
489,Buy,10507.277008842759,230.4270015789747,2024-07-15 08:00:00+00:00
490,Sell,10650.305005285078,234.40000148015022,2024-07-15 09:00:00+00:00
491,Buy,10650.305005285078,235.07000007133485,2024-07-15 10:00:00+00:00
492,Buy,10650.38500302029,235.0899995051384,2024-07-15 11:00:00+00:00
493,Buy,10647.265021111874,234.7000017665863,2024-07-15 12:00:00+00:00
494,Buy,10651.225005578188,235.06000035443304,2024-07-15 13:00:00+00:00
495,Buy,10643.246399148467,234.49009989516733,2024-07-15 14:00:00+00:00
496,Buy,10660.43680799966,235.50130041582582,2024-07-15 15:00:00+00:00
497,Buy,10652.622090696601,235.0899995051384,2024-07-15 16:00:00+00:00
498,Buy,10660.242994347049,235.45289967896937,2024-07-15 17:00:00+00:00
499,Buy,10639.474016921498,234.54990066046713,2024-07-15 18:00:00+00:00
500,Sell,10645.319000700094,234.78370001161096,2024-07-15 19:00:00+00:00
501,Buy,10645.319000700094,234.98999794642924,2024-07-15 22:00:00+00:00
502,Sell,10646.399005243016,235.25999908216,2024-07-15 23:00:00+00:00
503,Buy,10646.399005243016,234.98999794642924,2024-07-16 10:00:00+00:00
504,Buy,10647.039004683495,235.14999780654907,2024-07-16 11:00:00+00:00
505,Buy,10647.27903300667,235.18000134694574,2024-07-16 12:00:00+00:00
506,Buy,10643.31900025375,234.81999836940764,2024-07-16 13:00:00+00:00
507,Buy,10637.439043804146,234.40000148015022,2024-07-16 14:00:00+00:00
508,Sell,10632.339038934733,234.10000119371415,2024-07-16 15:00:00+00:00
509,Buy,10632.339038934733,233.91000218288897,2024-07-16 16:00:00+00:00
510,Sell,10631.05902249501,233.589998072958,2024-07-16 17:00:00+00:00
511,Buy,10631.05902249501,234.3194989304304,2024-07-17 08:00:00+00:00
512,Buy,10618.341033119896,231.1400015866518,2024-07-17 09:00:00+00:00
513,Buy,10617.221029709366,231.00000116033553,2024-07-17 10:00:00+00:00
514,Buy,10607.871004686573,230.14999888553618,2024-07-17 11:00:00+00:00
515,Buy,10602.971020493344,229.8000000145912,2024-07-17 12:00:00+00:00
516,Buy,10608.074383476642,230.10019783713818,2024-07-17 13:00:00+00:00
517,Sell,10587.360632758,229.01000043089388,2024-07-17 14:00:00+00:00
518,Buy,10587.360632758,227.77000041754246,2024-07-17 15:00:00+00:00
519,Buy,10591.12063166566,228.7100001444578,2024-07-17 16:00:00+00:00
520,Buy,10591.12063166566,228.7100001444578,2024-07-17 17:00:00+00:00
521,Buy,10590.251617637612,228.63099886918067,2024-07-17 18:00:00+00:00
522,Sell,10598.21762565315,229.19999944171906,2024-07-17 19:00:00+00:00
523,Buy,10598.21762565315,228.9299983059883,2024-07-17 22:00:00+00:00
524,Buy,10599.241231441572,229.1858997530937,2024-07-17 23:00:00+00:00
525,Buy,10598.794044804075,229.13000142340658,2024-07-18 08:00:00+00:00
526,Buy,10619.804029453971,231.04000002794265,2024-07-18 09:00:00+00:00
527,Buy,10611.964005580261,230.4799983226776,2024-07-18 10:00:00+00:00
528,Buy,10604.994053650214,230.07000115032196,2024-07-18 11:00:00+00:00
529,Buy,10603.664007898144,229.99999874231816,2024-07-18 12:00:00+00:00
530,Buy,10623.404002163366,230.9399984692335,2024-07-18 13:00:00+00:00
531,Buy,10533.474023993138,227.02999941835404,2024-07-18 14:00:00+00:00
532,Buy,10522.474006174329,226.5899987056017,2024-07-18 15:00:00+00:00
533,Buy,10438.774005273106,223.4899986722231,2024-07-18 16:00:00+00:00
534,Buy,10458.934049103882,224.21000023760794,2024-07-18 17:00:00+00:00
535,Buy,10473.144028724459,224.6999995348692,2024-07-18 18:00:00+00:00
536,Buy,10475.694088225153,224.78500151822567,2024-07-18 19:00:00+00:00
537,Buy,10457.249066078093,224.1900008038044,2024-07-18 20:00:00+00:00
538,Buy,10474.848989235594,224.73999840247632,2024-07-18 21:00:00+00:00
539,Buy,10489.039022098663,225.16999939832687,2024-07-18 22:00:00+00:00
540,Sell,10492.099084720114,225.26000124013422,2024-07-18 23:00:00+00:00
541,Buy,10492.099084720114,222.99999937496185,2024-07-19 09:00:00+00:00
542,Buy,10499.499085932615,224.84999967808722,2024-07-19 10:00:00+00:00
543,Buy,10501.499099548033,225.10000138001442,2024-07-19 11:00:00+00:00
544,Buy,10510.299091854624,225.90000068061352,2024-07-19 12:00:00+00:00
545,Buy,10515.619064157727,226.2799987022638,2024-07-19 13:00:00+00:00
546,Buy,10507.88405925994,225.8249984141588,2024-07-19 14:00:00+00:00
547,Buy,10488.409110168912,224.80000109357832,2024-07-19 15:00:00+00:00
548,Buy,10492.39908939624,224.9900001044035,2024-07-19 16:00:00+00:00
549,Buy,10469.39913474474,223.99000207607745,2024-07-19 17:00:00+00:00
550,Buy,10484.899134911637,224.61000208275317,2024-07-19 18:00:00+00:00
551,Buy,10480.309027810385,224.43999811604021,2024-07-19 19:00:00+00:00
552,Buy,10477.229115004637,224.33000123012064,2024-07-19 20:00:00+00:00
553,Buy,10480.999135577656,224.46000193953512,2024-07-19 21:00:00+00:00
554,Buy,10477.69909730933,224.35000066392422,2024-07-19 22:00:00+00:00
555,Buy,10476.149141189555,224.30000207941532,2024-07-19 23:00:00+00:00
556,Buy,10477.01626326063,224.3270996441364,2024-07-22 08:00:00+00:00
557,Buy,10512.422029996993,225.4000016664505,2024-07-22 09:00:00+00:00
558,Buy,10520.921938613012,225.6499989786863,2024-07-22 10:00:00+00:00
559,Buy,10550.67201823099,226.50000125348566,2024-07-22 11:00:00+00:00
560,Buy,10560.75204892576,226.7800021061182,2024-07-22 12:00:00+00:00
561,Sell,10455.301948243477,223.92999938497542,2024-07-22 20:00:00+00:00
562,Buy,10455.301948243477,224.0200012267828,2024-07-22 22:00:00+00:00
563,Sell,10455.861949948743,224.16000165309904,2024-07-22 23:00:00+00:00
564,Buy,10455.861949948743,223.89000051736832,2024-07-23 08:00:00+00:00
565,Buy,10453.821955024483,223.38000178630352,2024-07-23 09:00:00+00:00
566,Buy,10457.261927873758,223.80999839246272,2024-07-23 10:00:00+00:00
567,Buy,10454.291963667325,223.54000164642332,2024-07-23 11:00:00+00:00
568,Buy,10464.651916200284,224.27999825592042,2024-07-23 12:00:00+00:00
569,Buy,10456.491923334172,223.79999867556094,2024-07-23 13:00:00+00:00
570,Buy,10463.141985286264,224.15000193619727,2024-07-23 14:00:00+00:00
571,Buy,10473.641964583687,224.6500009503603,2024-07-23 15:00:00+00:00
572,Buy,10518.72189993172,226.60999813940523,2024-07-23 16:00:00+00:00
573,Sell,10484.821959747962,225.2540005320549,2024-07-23 17:00:00+00:00
574,Buy,10484.821959747962,225.00799783895016,2024-07-23 18:00:00+00:00
575,Sell,10483.90997503126,224.78000165977477,2024-07-23 19:00:00+00:00
576,Buy,10483.90997503126,224.5625978058338,2024-07-23 22:00:00+00:00
577,Buy,10484.699575153043,224.75999783627987,2024-07-23 23:00:00+00:00
578,Buy,10480.844407736851,224.27810190925598,2024-07-24 08:00:00+00:00
579,Buy,10475.14528462253,223.75999980795382,2024-07-24 09:00:00+00:00
580,Buy,10479.905272779133,224.09999896199702,2024-07-24 10:00:00+00:00
581,Buy,10495.205287387373,224.99999982130527,2024-07-24 11:00:00+00:00
582,Buy,10491.40531156056,224.80000109357832,2024-07-24 12:00:00+00:00
583,Buy,10472.085305405213,223.88000080046652,2024-07-24 13:00:00+00:00
584,Buy,10412.515275451997,221.28999949815272,2024-07-24 14:00:00+00:00
585,Buy,10351.020308774569,218.83020083105563,2024-07-24 15:00:00+00:00
586,Buy,10329.684868018081,218.03999932155608,2024-07-24 16:00:00+00:00
587,Buy,10323.159925438622,217.8150013015747,2024-07-24 17:00:00+00:00
588,Buy,10334.118833797911,218.18029824688435,2024-07-24 18:00:00+00:00
589,Sell,10333.908045208838,218.17349861497877,2024-07-24 19:00:00+00:00
590,Buy,10333.908045208838,217.85000031073093,2024-07-24 22:00:00+00:00
591,Sell,10334.348436604121,217.96009815955162,2024-07-24 23:00:00+00:00
592,Buy,10334.348436604121,218.1447988129139,2024-07-25 08:00:00+00:00
593,Buy,10330.329235201456,217.13999846224783,2024-07-25 09:00:00+00:00
594,Buy,10324.889248736765,216.46000015416143,2024-07-25 10:00:00+00:00
595,Buy,10333.029259727839,217.2000011533499,2024-07-25 11:00:00+00:00
596,Buy,10330.229216083982,216.99999803593158,2024-07-25 12:00:00+00:00
597,Buy,10349.949254812314,218.16000031406878,2024-07-25 13:00:00+00:00
598,Buy,10297.949234428002,215.5599992948532,2024-07-25 14:00:00+00:00
599,Buy,10363.947076260116,218.5599011963129,2024-07-25 15:00:00+00:00
600,Buy,10383.027062871673,219.35490063846112,2024-07-25 16:00:00+00:00
601,Buy,10405.23109624584,220.2089019220829,2024-07-25 17:00:00+00:00
602,Buy,10409.125788442972,220.34799807198047,2024-07-25 18:00:00+00:00
603,Buy,10359.593841293958,218.63999989442826,2024-07-25 19:00:00+00:00
604,Buy,10325.093896147635,217.4900017228842,2024-07-25 20:00:00+00:00
605,Buy,10342.763804154374,218.05999875535963,2024-07-25 21:00:00+00:00
606,Buy,10336.047084739092,217.85010127363205,2024-07-25 22:00:00+00:00
607,Buy,10331.09374823716,217.70000016751288,2024-07-25 23:00:00+00:00
608,Buy,10338.233695354536,217.9099986121416,2024-07-26 08:00:00+00:00
609,Buy,10411.383775439814,220.00000090029238,2024-07-26 09:00:00+00:00
610,Buy,10398.063678439978,219.6299982058525,2024-07-26 10:00:00+00:00
611,Buy,10382.153804012087,219.20000159969328,2024-07-26 11:00:00+00:00
612,Sell,10328.197500117614,217.78009886562825,2024-07-26 19:00:00+00:00
613,Buy,10328.197500117614,217.8100014431238,2024-07-26 22:00:00+00:00
614,Sell,10328.237498985221,217.82000116002558,2024-07-26 23:00:00+00:00
615,Buy,10328.237498985221,217.89999889523983,2024-07-29 08:00:00+00:00
616,Sell,10329.797507498195,218.29000102348328,2024-07-29 09:00:00+00:00
617,Buy,10329.797507498195,218.75000117003918,2024-07-29 10:00:00+00:00
618,Buy,10325.59750348809,217.70000016751288,2024-07-29 11:00:00+00:00
619,Buy,10327.99750577958,218.00000045394899,2024-07-29 12:00:00+00:00
620,Buy,10316.997479181387,216.99999803593158,2024-07-29 13:00:00+00:00
621,Buy,10344.157509210447,218.94000018086433,2024-07-29 14:00:00+00:00
622,Buy,10325.032528262524,217.8150013015747,2024-07-29 15:00:00+00:00
623,Buy,10329.332494324115,218.0299996046543,2024-07-29 16:00:00+00:00
624,Buy,10345.8325100781,218.7800003207445,2024-07-29 17:00:00+00:00
625,Sell,10335.752479383329,218.35999904179573,2024-07-29 18:00:00+00:00
626,Buy,10335.752479383329,218.17999974787233,2024-07-29 22:00:00+00:00
627,Buy,10335.632482780507,218.150000597167,2024-07-29 23:00:00+00:00
628,Buy,10327.952489494757,217.19000143644809,2024-07-30 08:00:00+00:00
629,Buy,10345.552474107935,218.79000003764628,2024-07-30 09:00:00+00:00
630,Buy,10344.152452286009,218.68999847893713,2024-07-30 10:00:00+00:00
631,Buy,10349.252457155422,218.98999876537323,2024-07-30 11:00:00+00:00
632,Buy,10352.452454357819,219.14999862549303,2024-07-30 12:00:00+00:00
633,Buy,10362.13247003837,219.58999933824538,2024-07-30 13:00:00+00:00
634,Buy,10363.332436066583,219.63999792275428,2024-07-30 14:00:00+00:00
635,Buy,10339.446325642302,218.72130136797426,2024-07-30 15:00:00+00:00
636,Buy,10278.509947189526,216.54500213751794,2024-07-30 16:00:00+00:00
637,Buy,10267.05488957539,216.1500001508236,2024-07-30 17:00:00+00:00
638,Buy,10309.954860300688,217.57999917500018,2024-07-30 18:00:00+00:00
639,Sell,10329.174860507635,218.1999991816759,2024-07-30 19:00:00+00:00
640,Buy,10329.174860507635,217.11999902844428,2024-07-30 22:00:00+00:00
641,Sell,10331.13485769668,217.60999832570553,2024-07-30 23:00:00+00:00
642,Buy,10331.134857696681,220.49000019755363,2024-07-31 10:00:00+00:00
643,Buy,10330.85486562343,220.42000217924118,2024-07-31 11:00:00+00:00
644,Buy,10329.494833889727,220.24999821252823,2024-07-31 12:00:00+00:00
645,Sell,10341.044844917516,221.2999992150545,2024-07-31 13:00:00+00:00
646,Buy,10341.044844917516,221.98000191283225,2024-07-31 14:00:00+00:00
647,Buy,10343.564843811826,222.61000163640975,2024-07-31 15:00:00+00:00
648,Buy,10343.08482228301,222.54999894530772,2024-07-31 16:00:00+00:00
649,Buy,10342.97482539709,222.53999922840595,2024-07-31 17:00:00+00:00
650,Buy,10337.79484913061,222.17000092365743,2024-07-31 18:00:00+00:00
651,Buy,10346.209834777717,222.66500007936955,2024-07-31 19:00:00+00:00
652,Buy,10333.384864234642,221.99000162973402,2024-07-31 20:00:00+00:00
653,Buy,10340.314852414609,222.32000106687545,2024-07-31 21:00:00+00:00
654,Buy,10352.044823229102,222.82999979794025,2024-07-31 22:00:00+00:00
655,Buy,10363.794819815543,223.29999966139792,2024-07-31 23:00:00+00:00
656,Buy,10377.294793197943,223.79999867556094,2024-08-01 08:00:00+00:00
657,Buy,10356.29477314742,223.04999795947074,2024-08-01 09:00:00+00:00
658,Buy,10372.824814390257,223.61999938163757,2024-08-01 10:00:00+00:00
659,Buy,10384.224886730506,224.00000179297922,2024-08-01 11:00:00+00:00
660,Buy,10391.974803409817,224.24999910521507,2024-08-01 12:00:00+00:00
661,Buy,10398.054771756222,224.43999811604021,2024-08-01 13:00:00+00:00
662,Buy,10392.77477637227,224.27999825592042,2024-08-01 14:00:00+00:00
663,Buy,10280.74481368201,220.98499935326575,2024-08-01 15:00:00+00:00
664,Buy,10239.2699123575,219.80000217256546,2024-08-01 16:00:00+00:00
665,Buy,10201.109886458089,218.74000145313738,2024-08-01 17:00:00+00:00
666,Sell,10197.039839260486,218.63000017752648,2024-08-01 18:00:00+00:00
667,Buy,10197.039839260486,219.59999905514718,2024-08-02 08:00:00+00:00
668,Buy,10191.239845428565,218.150000597167,2024-08-02 09:00:00+00:00
669,Buy,10190.119842018035,218.01000017085073,2024-08-02 10:00:00+00:00
670,Buy,10217.179848539929,220.47000076375008,2024-08-02 11:00:00+00:00
671,Buy,10175.59985800443,217.50000143978596,2024-08-02 12:00:00+00:00
672,Buy,10138.199797420482,215.29999787602424,2024-08-02 13:00:00+00:00
673,Buy,10296.999867099741,223.24000135998725,2024-08-02 14:00:00+00:00
674,Buy,10278.519810825996,222.39999880208967,2024-08-02 15:00:00+00:00
675,Buy,10297.839790643195,223.20499796113967,2024-08-02 16:00:00+00:00
676,Buy,10324.619831429987,224.2349995298624,2024-08-02 17:00:00+00:00
677,Buy,10323.359867100362,224.1900008038044,2024-08-02 18:00:00+00:00
678,Sell,10280.149817357282,222.69999908852577,2024-08-02 19:00:00+00:00
679,Buy,10280.149817357282,219.80000217256546,2024-08-02 20:00:00+00:00
680,Buy,10280.229815092496,219.820001606369,2024-08-02 21:00:00+00:00
681,Buy,10276.389818449621,219.34000202600956,2024-08-02 22:00:00+00:00
682,Sell,10278.149816910938,219.50000188612938,2024-08-02 23:00:00+00:00
683,Buy,10278.149816910938,219.25000018420218,2024-08-05 08:00:00+00:00
684,Sell,10210.349813632063,202.29999936448337,2024-08-05 09:00:00+00:00
685,Buy,10210.349813632063,202.4000009231925,2024-08-05 10:00:00+00:00
686,Sell,10214.599814031832,203.25000100314617,2024-08-05 11:00:00+00:00
687,Buy,10214.599814031832,207.62999991748333,2024-08-05 14:00:00+00:00
688,Buy,10222.319411112969,209.55989918776748,2024-08-05 15:00:00+00:00
689,Buy,10228.520218882935,210.33500015901328,2024-08-05 16:00:00+00:00
690,Buy,10229.060229933779,210.38000107991695,2024-08-05 17:00:00+00:00
691,Buy,10234.760200258534,210.75999910156727,2024-08-05 18:00:00+00:00
692,Buy,10126.753025348775,204.75960049546956,2024-08-05 19:00:00+00:00
693,Buy,10220.001401671412,209.19999936797618,2024-08-05 20:00:00+00:00
694,Buy,10256.79223235642,210.79960070210694,2024-08-05 21:00:00+00:00
695,Buy,10245.30221524035,210.34000001746415,2024-08-05 22:00:00+00:00
696,Buy,10248.272190421012,210.4499990982294,2024-08-05 23:00:00+00:00
697,Buy,10288.87218675168,211.84999897170067,2024-08-06 08:00:00+00:00
698,Buy,10243.27222661753,210.33000030056238,2024-08-06 09:00:00+00:00
699,Buy,10208.552188931313,209.20999908487795,2024-08-06 10:00:00+00:00
700,Buy,10185.832200014916,208.49999943124055,2024-08-06 11:00:00+00:00
701,Buy,10160.752185726182,207.73999899824858,2024-08-06 12:00:00+00:00
702,Buy,10097.876055340877,205.89070104573966,2024-08-06 13:00:00+00:00
703,Buy,10003.351536481134,203.19000050688982,2024-08-06 14:00:00+00:00
704,Buy,10160.167553462736,207.54600097860097,2024-08-06 15:00:00+00:00
705,Buy,10193.61554858357,208.45000084673165,2024-08-06 16:00:00+00:00
706,Buy,10241.115538333192,209.70000057698488,2024-08-06 17:00:00+00:00
707,Buy,10077.315553137056,205.5000009565711,2024-08-06 21:00:00+00:00
708,Sell,10373.915496857397,212.91499954957962,2024-08-08 19:00:00+00:00
709,Buy,10373.915496857397,213.35339802498817,2024-08-08 22:00:00+00:00
710,Sell,10374.361910909216,213.4650015379429,2024-08-08 23:00:00+00:00
711,Buy,10374.361910909216,213.94820120329857,2024-08-09 08:00:00+00:00
712,Buy,10374.969110575907,214.10000111997127,2024-08-09 09:00:00+00:00
713,Buy,10361.689100237505,212.43999982767104,2024-08-09 10:00:00+00:00
