,Action,Portfolio,Price,Timestamp
67,Buy,11405.56957092574,214.3800019726038,2024-06-18 20:00:00+00:00
68,Buy,11400.109497233418,214.16999913828374,2024-06-18 21:00:00+00:00
69,Buy,11397.029461516311,214.0599978626728,2024-06-18 22:00:00+00:00
70,Buy,11399.729516770532,214.14999970448017,2024-06-18 23:00:00+00:00
71,Buy,11395.56949406927,214.0199989950657,2024-06-20 08:00:00+00:00
72,Sell,11415.969513546923,214.61999956793784,2024-06-20 09:00:00+00:00
73,Buy,11415.969513546923,212.8168021540165,2024-06-20 14:00:00+00:00
74,Buy,11407.935500432948,211.2099995312214,2024-06-20 15:00:00+00:00
75,Buy,11404.909701547353,210.87379965504408,2024-06-20 16:00:00+00:00
76,Buy,11392.18529883317,209.89499944626093,2024-06-20 17:00:00+00:00
77,Buy,11390.570307241156,209.79999994084835,2024-06-20 18:00:00+00:00
78,Buy,11395.010304456904,210.02199980163573,2024-06-20 19:00:00+00:00
79,Buy,11384.38431248466,209.5600001506686,2024-06-20 20:00:00+00:00
80,Buy,11394.524310753004,209.9500000840664,2024-06-20 21:00:00+00:00
81,Buy,11381.924298722688,209.49999965441225,2024-06-20 22:00:00+00:00
82,Buy,11397.524318007056,210.02000029722453,2024-06-20 23:00:00+00:00
83,Buy,11396.884336125342,210.00000086342095,2024-06-21 08:00:00+00:00
84,Buy,11362.884328537504,209.00000064024925,2024-06-21 09:00:00+00:00
85,Buy,11364.324287771358,209.03999950785635,2024-06-21 10:00:00+00:00
86,Buy,11405.394343226317,210.150001006639,2024-06-21 11:00:00+00:00
87,Buy,11412.994294879942,210.34999973436595,2024-06-21 12:00:00+00:00
88,Buy,11446.144297998133,211.1999998143196,2024-06-21 13:00:00+00:00
89,Buy,11415.344292002383,210.42999966442585,2024-06-21 14:00:00+00:00
90,Buy,11441.174280669062,211.05999938800335,2024-06-21 15:00:00+00:00
91,Buy,11449.96490098461,211.26929987170695,2024-06-21 16:00:00+00:00
92,Buy,11404.844964574126,210.21999902495145,2024-06-21 17:00:00+00:00
93,Buy,11408.364961496762,210.29999895501135,2024-06-21 18:00:00+00:00
94,Sell,11574.415001517465,213.98999984436034,2024-06-27 11:00:00+00:00
95,Buy,11574.415001517465,214.41000112330914,2024-06-27 14:00:00+00:00
96,Buy,11568.764985880307,213.27999799587727,2024-06-27 15:00:00+00:00
97,Buy,11568.090004989437,213.20500011911392,2024-06-27 16:00:00+00:00
98,Buy,11574.135005054526,213.6700001241207,2024-06-27 17:00:00+00:00
99,Buy,11573.54002189887,213.6350011149645,2024-06-27 18:00:00+00:00
100,Buy,11575.639962448244,213.73999814243317,2024-06-27 19:00:00+00:00
101,Buy,11584.15002442036,214.11000083687304,2024-06-27 20:00:00+00:00
102,Buy,11585.189994978145,214.14999970448017,2024-06-27 21:00:00+00:00
103,Buy,11586.309963271146,214.1899985720873,2024-06-27 22:00:00+00:00
104,Buy,11594.709988850122,214.46999942471982,2024-06-27 23:00:00+00:00
105,Buy,11594.070006968406,214.44999999091624,2024-06-28 08:00:00+00:00
106,Sell,11602.230074459269,214.69000197594164,2024-06-28 09:00:00+00:00
107,Buy,11602.230074459269,214.32499913995264,2024-06-28 14:00:00+00:00
108,Buy,11602.455068089559,214.36999786601066,2024-06-28 15:00:00+00:00
109,Buy,11600.835074444247,214.1899985720873,2024-06-28 16:00:00+00:00
110,Buy,11597.780103864767,213.95500083520412,2024-06-28 17:00:00+00:00
111,Buy,11597.18512070911,213.9200018260479,2024-06-28 18:00:00+00:00
112,Buy,11581.685120542217,213.14500181770325,2024-06-28 19:00:00+00:00
113,Buy,11523.380054777073,210.60999895834922,2024-06-28 20:00:00+00:00
114,Buy,11539.500054950642,211.22999896502495,2024-06-28 21:00:00+00:00
115,Buy,11538.100094584393,211.18000038051605,2024-06-28 22:00:00+00:00
116,Buy,11538.400086091446,211.19000009741782,2024-06-28 23:00:00+00:00
117,Buy,11553.440081722092,211.6599999608755,2024-07-01 08:00:00+00:00
118,Buy,11534.060107993173,211.09000073355435,2024-07-01 09:00:00+00:00
119,Buy,11530.460051879643,210.98999917484522,2024-07-01 10:00:00+00:00
120,Buy,11536.380046704078,211.14999903496505,2024-07-01 11:00:00+00:00
121,Sell,11555.380092646406,211.65000024397372,2024-07-01 12:00:00+00:00
122,Buy,11555.380092646406,213.15000167615415,2024-07-01 14:00:00+00:00
123,Buy,11566.430087101266,215.36000056712626,2024-07-01 15:00:00+00:00
124,Buy,11569.400082035538,215.6900000042677,2024-07-01 16:00:00+00:00
125,Buy,11586.201278902932,216.98239976329802,2024-07-01 17:00:00+00:00
126,Buy,11581.740509667703,216.7200015729904,2024-07-01 18:00:00+00:00
127,Buy,11562.34044432146,215.74999830567836,2024-07-01 19:00:00+00:00
128,Buy,11584.880512958378,216.7300012898922,2024-07-01 20:00:00+00:00
129,Buy,11590.600465158172,216.94999945142268,2024-07-01 21:00:00+00:00
130,Buy,11593.400508802028,217.05000101013184,2024-07-01 22:00:00+00:00
131,Buy,11585.918499375672,216.80060069591997,2024-07-01 23:00:00+00:00
132,Buy,11581.419241326661,216.65999888188838,2024-07-02 08:00:00+00:00
133,Sell,11562.379332597156,216.1000015663147,2024-07-02 09:00:00+00:00
134,Buy,11562.379332597156,217.9850008785963,2024-07-02 14:00:00+00:00
135,Buy,11570.153322343846,219.53979882793425,2024-07-02 15:00:00+00:00
136,Buy,11567.72512945449,219.26999961800576,2024-07-02 16:00:00+00:00
137,Buy,11566.42510919127,219.1699980592966,2024-07-02 17:00:00+00:00
138,Buy,11573.301964547105,219.5998015190363,2024-07-02 18:00:00+00:00
139,Buy,11576.725704317756,219.77999834907055,2024-07-02 19:00:00+00:00
140,Buy,11589.705723149104,220.36999920504093,2024-07-02 20:00:00+00:00
141,Buy,11572.4557725244,219.68000118005276,2024-07-02 21:00:00+00:00
142,Buy,11568.945753370208,219.55000047063828,2024-07-02 22:00:00+00:00
143,Sell,11570.149257489653,219.59150061268807,2024-07-02 23:00:00+00:00
144,Buy,11570.149257489651,220.53999878206253,2024-07-03 15:00:00+00:00
145,Buy,11568.998763282983,220.30989994072914,2024-07-03 16:00:00+00:00
146,Buy,11580.069674617142,221.54000120007993,2024-07-03 17:00:00+00:00
147,Buy,11571.084064211696,220.84880039966106,2024-07-03 18:00:00+00:00
148,Sell,11574.623279203075,221.07000133662223,2024-07-03 19:00:00+00:00
149,Buy,11574.623279203075,224.25999882211684,2024-07-05 15:00:00+00:00
150,Buy,11579.823285631199,225.30000010774134,2024-07-05 16:00:00+00:00
151,Buy,11577.753265218085,225.0699978396177,2024-07-05 17:00:00+00:00
152,Buy,11578.598298362273,225.13500038917064,2024-07-05 18:00:00+00:00
153,Sell,11580.118325566405,225.2300020894289,2024-07-05 19:00:00+00:00
154,Buy,11580.118325566405,226.3200019595623,2024-07-05 20:00:00+00:00
155,Buy,11579.518320603842,226.2000009670496,2024-07-05 21:00:00+00:00
156,Sell,11580.522712713211,226.31160009031294,2024-07-05 22:00:00+00:00
157,Buy,11580.522712713211,223.4899986722231,2024-07-18 16:00:00+00:00
158,Buy,11584.122720540137,224.21000023760794,2024-07-18 17:00:00+00:00
159,Buy,11588.532714215487,224.6999995348692,2024-07-18 18:00:00+00:00
160,Sell,11589.637739999122,224.78500151822567,2024-07-18 19:00:00+00:00
161,Buy,11589.637739999122,224.1900008038044,2024-07-18 20:00:00+00:00
162,Buy,11592.387727992482,224.73999840247632,2024-07-18 21:00:00+00:00
163,Sell,11596.257736955136,225.16999939832687,2024-07-18 22:00:00+00:00
164,Buy,11596.257736955136,224.46000193953512,2024-07-19 21:00:00+00:00
165,Sell,11595.707730577082,224.35000066392422,2024-07-19 22:00:00+00:00
166,Buy,11595.707730577082,224.03000094368457,2024-07-22 21:00:00+00:00
167,Sell,11595.657731992573,224.0200012267828,2024-07-22 22:00:00+00:00
168,Buy,11595.657731992573,218.03999932155608,2024-07-24 16:00:00+00:00
169,Buy,11594.532741892666,217.8150013015747,2024-07-24 17:00:00+00:00
170,Buy,11597.820414400452,218.18029824688435,2024-07-24 18:00:00+00:00
171,Buy,11597.73201918568,218.17349861497877,2024-07-24 19:00:00+00:00
172,Buy,11604.47257462501,218.57000187611578,2024-07-24 20:00:00+00:00
173,Buy,11601.272577422613,218.41000201599599,2024-07-24 21:00:00+00:00
174,Buy,11588.392538201519,217.85000031073093,2024-07-24 22:00:00+00:00
175,Buy,11591.255082270854,217.96009815955162,2024-07-24 23:00:00+00:00
176,Sell,11596.426700565,218.1447988129139,2024-07-25 08:00:00+00:00
177,Buy,11596.426700565,215.5599992948532,2024-07-25 14:00:00+00:00
178,Buy,11611.426210072299,218.5599011963129,2024-07-25 15:00:00+00:00
179,Buy,11618.581205051632,219.35490063846112,2024-07-25 16:00:00+00:00
180,Buy,11629.683221738716,220.2089019220829,2024-07-25 17:00:00+00:00
181,Buy,11631.908760137077,220.34799807198047,2024-07-25 18:00:00+00:00
182,Buy,11599.456794763584,218.63999989442826,2024-07-25 19:00:00+00:00
183,Buy,11574.156834989615,217.4900017228842,2024-07-25 20:00:00+00:00
184,Buy,11588.406760801501,218.05999875535963,2024-07-25 21:00:00+00:00
185,Buy,11582.739528794857,217.85010127363205,2024-07-25 22:00:00+00:00
186,Sell,11578.3865967174,217.70000016751288,2024-07-25 23:00:00+00:00
187,Buy,11578.386596717402,217.51500101513864,2024-07-26 15:00:00+00:00
188,Buy,11583.311588982267,218.49999946811198,2024-07-26 16:00:00+00:00
189,Buy,11590.151592879196,219.25999990110398,2024-07-26 17:00:00+00:00
190,Buy,11574.762208544704,218.076201106143,2024-07-26 18:00:00+00:00
191,Sell,11569.728470455953,217.78009886562825,2024-07-26 19:00:00+00:00
192,Buy,11569.728470455953,218.1000020126581,2024-07-26 20:00:00+00:00
193,Buy,11568.578459115335,217.86999974453448,2024-07-26 21:00:00+00:00
194,Buy,11568.03847440264,217.8100014431238,2024-07-26 22:00:00+00:00
195,Sell,11568.168470722361,217.82000116002558,2024-07-26 23:00:00+00:00
196,Buy,11568.168470722361,218.0299996046543,2024-07-29 16:00:00+00:00
197,Sell,11571.918474302813,218.7800003207445,2024-07-29 17:00:00+00:00
198,Buy,11571.918474302813,218.21999861547945,2024-07-29 20:00:00+00:00
199,Buy,11572.368483511847,218.31000045728683,2024-07-29 21:00:00+00:00
200,Sell,11571.198477127118,218.17999974787233,2024-07-29 22:00:00+00:00
201,Buy,11571.198477127118,218.79000003764628,2024-07-30 20:00:00+00:00
202,Buy,11564.498469266815,217.4499984655857,2024-07-30 21:00:00+00:00
203,Buy,11561.528474332541,217.11999902844428,2024-07-30 22:00:00+00:00
204,Sell,11567.898465196937,217.60999832570553,2024-07-30 23:00:00+00:00
205,Buy,11567.898465196937,222.61000163640975,2024-07-31 15:00:00+00:00
206,Sell,11567.598451741427,222.54999894530772,2024-07-31 16:00:00+00:00
207,Buy,11567.598451741427,221.99000162973402,2024-07-31 20:00:00+00:00
208,Buy,11569.248448927134,222.32000106687545,2024-07-31 21:00:00+00:00
209,Buy,11573.838437506718,222.82999979794025,2024-07-31 22:00:00+00:00
210,Sell,11579.948435731667,223.29999966139792,2024-07-31 23:00:00+00:00
211,Buy,11579.948435731669,217.49500158133506,2024-08-01 19:00:00+00:00
212,Buy,11583.8734343579,218.28000130658148,2024-08-01 20:00:00+00:00
213,Buy,11597.283410288186,219.76999863216878,2024-08-01 21:00:00+00:00
214,Buy,11587.273408339566,218.999998482275,2024-08-01 22:00:00+00:00
215,Buy,11603.273447027845,220.00000090029238,2024-08-01 23:00:00+00:00
216,Sell,11595.673411970085,219.59999905514718,2024-08-02 08:00:00+00:00
217,Buy,11595.673411970085,223.24000135998725,2024-08-02 14:00:00+00:00
218,Buy,11591.473399180597,222.39999880208967,2024-08-02 15:00:00+00:00
219,Buy,11598.718391612047,223.20499796113967,2024-08-02 16:00:00+00:00
220,Buy,11612.108412005442,224.2349995298624,2024-08-02 17:00:00+00:00
221,Buy,11611.388432388514,224.1900008038044,2024-08-02 18:00:00+00:00
222,Buy,11583.078399798222,222.69999908852577,2024-08-02 19:00:00+00:00
223,Buy,11519.278467647095,219.80000217256546,2024-08-02 20:00:00+00:00
224,Buy,11519.778453492183,219.820001606369,2024-08-02 21:00:00+00:00
225,Buy,11506.818464822478,219.34000202600956,2024-08-02 22:00:00+00:00
226,Buy,11511.458460765953,219.50000188612938,2024-08-02 23:00:00+00:00
227,Buy,11503.708408006209,219.25000018420218,2024-08-05 08:00:00+00:00
228,Buy,10944.35838095549,202.29999936448337,2024-08-05 09:00:00+00:00
229,Buy,10947.858435510308,202.4000009231925,2024-08-05 10:00:00+00:00
230,Buy,10978.45843838864,203.25000100314617,2024-08-05 11:00:00+00:00
231,Buy,10971.798383304185,203.06999951437712,2024-08-05 12:00:00+00:00
232,Buy,10765.838375705644,197.64999931441545,2024-08-05 13:00:00+00:00
233,Buy,11155.05839922529,207.62999991748333,2024-08-05 14:00:00+00:00
234,Buy,11232.254370036655,209.55989918776748,2024-08-05 15:00:00+00:00
235,Buy,11264.033509857732,210.33500015901328,2024-08-05 16:00:00+00:00
236,Buy,11265.923548535688,210.38000107991695,2024-08-05 17:00:00+00:00
237,Buy,11282.263463466652,210.75999910156727,2024-08-05 18:00:00+00:00
238,Sell,11350.023476657303,212.2999994013548,2024-08-09 11:00:00+00:00
239,Buy,11350.023476657303,212.56000082018375,2024-08-09 14:00:00+00:00
240,Buy,11361.32346403471,214.8199982956648,2024-08-09 15:00:00+00:00
241,Buy,11360.243494609316,214.70000169284344,2024-08-09 16:00:00+00:00
242,Buy,11369.798452372916,215.4349984438896,2024-08-09 17:00:00+00:00
243,Buy,11377.500850643333,215.91639833579063,2024-08-09 18:00:00+00:00
244,Buy,11371.679241971191,215.6099978793621,2024-08-09 19:00:00+00:00
245,Buy,11386.85929509414,216.30000029404164,2024-08-09 20:00:00+00:00
246,Buy,11382.359312746055,216.12000100011824,2024-08-09 21:00:00+00:00
247,Buy,11383.71733400112,216.17029808363912,2024-08-09 22:00:00+00:00
248,Buy,11386.028739152036,216.25000170953274,2024-08-09 23:00:00+00:00
249,Sell,11392.786629482516,216.46799817180633,2024-08-12 08:00:00+00:00
250,Buy,11392.786629482516,216.99239948019982,2024-08-12 14:00:00+00:00
251,Buy,11400.97463296915,218.63000017752648,2024-08-12 15:00:00+00:00
252,Buy,11401.875516156419,218.73009830944537,2024-08-12 16:00:00+00:00
253,Buy,11381.854256807455,217.19000143644809,2024-08-12 17:00:00+00:00
254,Buy,11376.334202372487,216.84499803426266,2024-08-12 18:00:00+00:00
255,Buy,11386.597998716363,217.385197841835,2024-08-12 19:00:00+00:00
256,Buy,11390.22364673048,217.55000002429483,2024-08-12 20:00:00+00:00
257,Buy,11391.928602851924,217.61819826915263,2024-08-12 21:00:00+00:00
258,Buy,11389.547265528066,217.53000059049128,2024-08-12 22:00:00+00:00
259,Sell,11393.027294310934,217.65000158300398,2024-08-12 23:00:00+00:00
260,Buy,11393.027294310934,220.96999977791307,2024-08-13 15:00:00+00:00
261,Buy,11393.778787522084,221.12029842014311,2024-08-13 16:00:00+00:00
262,Sell,11397.961101076036,221.58499992613793,2024-08-13 17:00:00+00:00
263,Buy,11397.961101076035,221.27000006434918,2024-08-13 20:00:00+00:00
264,Buy,11393.811108819513,220.44000161304473,2024-08-13 21:00:00+00:00
265,Sell,11395.971087177519,220.67999920837877,2024-08-13 22:00:00+00:00
266,Buy,11395.971087177519,221.68000162639618,2024-08-14 21:00:00+00:00
267,Sell,11396.821085062627,221.85000120341778,2024-08-14 22:00:00+00:00
268,Buy,11396.821085062627,224.78000165977477,2024-08-15 21:00:00+00:00
269,Sell,11397.020574586159,224.81989956448078,2024-08-15 22:00:00+00:00
270,Buy,11397.020574586159,224.83000024428367,2024-08-22 21:00:00+00:00
271,Sell,11398.270583095795,225.08000194621087,2024-08-22 22:00:00+00:00
272,Buy,11398.270583095797,228.98009785339832,2024-08-30 21:00:00+00:00
273,Sell,11398.950195111043,229.15000085721016,2024-08-30 22:00:00+00:00
274,Buy,11398.950195111043,222.00000134663583,2024-09-03 21:00:00+00:00
275,Sell,11395.000197192558,221.2100017629385,2024-09-03 22:00:00+00:00
276,Buy,11395.00019719256,219.44999891192913,2024-09-04 15:00:00+00:00
277,Buy,11394.350193645487,219.31999820251463,2024-09-04 16:00:00+00:00
278,Buy,11402.405202653204,220.214999203372,2024-09-04 17:00:00+00:00
279,Buy,11410.98518801888,220.87499807765482,2024-09-04 18:00:00+00:00
280,Buy,11405.145212878118,220.50999963135718,2024-09-04 19:00:00+00:00
281,Buy,11410.465229078138,220.7900004839897,2024-09-04 20:00:00+00:00
282,Buy,11407.825207242857,220.669999491477,2024-09-04 21:00:00+00:00
283,Sell,11413.345261677823,220.90000175960063,2024-09-04 22:00:00+00:00
284,Buy,11413.345261677823,219.92999849228858,2024-09-06 21:00:00+00:00
285,Sell,11413.195265924296,219.89999934158325,2024-09-06 22:00:00+00:00
286,Buy,11413.195265924296,217.2000011533499,2024-09-09 15:00:00+00:00
287,Buy,11426.745255449972,219.90999905848503,2024-09-09 16:00:00+00:00
288,Buy,11428.905273315198,220.15000104351043,2024-09-09 17:00:00+00:00
289,Buy,11416.157473546109,219.16940106127262,2024-09-09 18:00:00+00:00
290,Buy,11395.527047948726,217.87999946143626,2024-09-09 19:00:00+00:00
291,Buy,11454.617043204054,220.98999921171665,2024-09-09 20:00:00+00:00
292,Buy,11455.824884338555,221.04490108146666,2024-09-09 21:00:00+00:00
293,Buy,11457.627256490501,221.11999992113113,2024-09-09 22:00:00+00:00
294,Sell,11439.440212114558,220.42049821436404,2024-09-09 23:00:00+00:00
295,Buy,11439.440212114558,219.15990176918507,2024-09-10 15:00:00+00:00
296,Buy,11435.340701308594,218.33999960799218,2024-09-10 16:00:00+00:00
297,Buy,11446.195587151895,219.54609803502558,2024-09-10 17:00:00+00:00
298,Buy,11462.626311627875,220.80999991779328,2024-09-10 18:00:00+00:00
299,Buy,11455.675920162497,220.37560045120716,2024-09-10 19:00:00+00:00
300,Buy,11451.769520658527,220.17000047731398,2024-09-10 20:00:00+00:00
301,Buy,11445.82949567245,219.89999934158325,2024-09-10 21:00:00+00:00
302,Sell,11447.829548795089,219.98000146648883,2024-09-10 22:00:00+00:00
303,Buy,11447.829548795089,222.85999894864557,2024-09-11 20:00:00+00:00
304,Buy,11444.529554423676,222.20000007436275,2024-09-11 21:00:00+00:00
305,Sell,11442.729565874133,222.00000134663583,2024-09-11 22:00:00+00:00
306,Buy,11442.729565874133,222.29000191617013,2024-09-12 21:00:00+00:00
307,Sell,11442.279556665097,222.20000007436275,2024-09-12 22:00:00+00:00
308,Buy,11442.279556665097,215.19500084855557,2024-09-16 14:00:00+00:00
309,Buy,11442.80454180244,215.29999787602424,2024-09-16 15:00:00+00:00
310,Buy,11448.69957245215,215.95500128154754,2024-09-16 16:00:00+00:00
311,Buy,11443.954535584293,215.58999844555854,2024-09-16 17:00:00+00:00
312,Buy,11454.49453569778,216.20999845223426,2024-09-16 18:00:00+00:00
313,Buy,11458.29460370811,216.4000018527508,2024-09-16 19:00:00+00:00
314,Buy,11455.9945678578,216.30000029404164,2024-09-16 20:00:00+00:00
315,Buy,11450.994599664626,216.1000015663147,2024-09-16 21:00:00+00:00
316,Buy,11449.309814174947,216.037602103734,2024-09-16 22:00:00+00:00
317,Buy,11452.012542751203,216.13079964084625,2024-09-16 23:00:00+00:00
318,Sell,11455.676780542002,216.2490008599043,2024-09-17 08:00:00+00:00
319,Buy,11455.676780542002,216.21999816913603,2024-09-17 14:00:00+00:00
320,Buy,11455.226288466918,216.12989975411892,2024-09-17 15:00:00+00:00
321,Buy,11459.457195904146,216.6000005804777,2024-09-17 16:00:00+00:00
322,Buy,11448.992206836496,215.7950014214277,2024-09-17 17:00:00+00:00
323,Buy,11454.688911230885,216.13010167992115,2024-09-17 18:00:00+00:00
324,Buy,11448.886880582177,215.84000014748574,2024-09-17 19:00:00+00:00
325,Buy,11472.116828722417,216.84999789271353,2024-09-17 20:00:00+00:00
326,Buy,11466.379392381967,216.6205004390955,2024-09-17 21:00:00+00:00
327,Buy,11465.690900021113,216.5950007220268,2024-09-17 22:00:00+00:00
328,Buy,11465.835895916189,216.6000005804777,2024-09-17 23:00:00+00:00
329,Sell,11475.135904795707,216.90000086691379,2024-09-18 08:00:00+00:00
330,Buy,11475.135904795707,219.20500145814418,2024-09-18 14:00:00+00:00
331,Buy,11483.760902056518,220.93000091030598,2024-09-18 15:00:00+00:00
332,Buy,11471.894394282188,219.6115000464916,2024-09-18 16:00:00+00:00
333,Buy,11493.649888993921,221.28499963970182,2024-09-18 17:00:00+00:00
334,Buy,11483.995517890253,220.68160144572258,2024-09-18 18:00:00+00:00
335,Buy,11471.996998927869,220.0501004477024,2024-09-18 19:00:00+00:00
336,Buy,11486.074765434589,220.68999892528058,2024-09-18 20:00:00+00:00
337,Buy,11503.824811646666,221.40000077376365,2024-09-18 21:00:00+00:00
338,Buy,11499.234823067083,221.23000119674205,2024-09-18 22:00:00+00:00
339,Sell,11509.96477390479,221.59999950149057,2024-09-18 23:00:00+00:00
340,Buy,11509.96477390479,227.93999999456406,2024-09-19 15:00:00+00:00
341,Buy,11512.114778884044,228.3700009904146,2024-09-19 16:00:00+00:00
342,Sell,11519.404770041552,229.18000000791548,2024-09-19 17:00:00+00:00
343,Buy,11519.404770041552,228.81000170316696,2024-09-19 20:00:00+00:00
344,Buy,11518.254758700936,228.57999943504333,2024-09-19 21:00:00+00:00
345,Sell,11518.69846431319,228.6293000586271,2024-09-19 22:00:00+00:00
346,Buy,11518.698464313187,229.99999874231816,2024-09-20 14:00:00+00:00
347,Buy,11520.223465037623,230.3049988872051,2024-09-20 15:00:00+00:00
348,Buy,11524.678457439031,230.79999804291725,2024-09-20 16:00:00+00:00
349,Buy,11538.263472312012,231.84499918699265,2024-09-20 17:00:00+00:00
350,Buy,11519.38351515602,230.66500186474323,2024-09-20 18:00:00+00:00
351,Buy,11534.868493799106,231.480000740695,2024-09-20 19:00:00+00:00
352,Buy,11469.968496215572,228.53000085053444,2024-09-20 20:00:00+00:00
353,Buy,11458.448506286943,228.05000127017496,2024-09-20 21:00:00+00:00
354,Buy,11453.778910654677,227.87040143816472,2024-09-20 22:00:00+00:00
355,Buy,11453.207618663253,227.84999815275668,2024-09-20 23:00:00+00:00
356,Buy,11450.507695099772,227.76000070064066,2024-09-23 08:00:00+00:00
357,Buy,11448.587608984508,227.69999800953866,2024-09-23 09:00:00+00:00
